,lat,lon
0,42.300806,-88.960911
1,42.303409,-88.960416
2,42.307816,-88.952587
3,42.311895,-88.960452
4,42.311881,-88.962013
5,42.304575,-88.959559
6,42.311888,-88.961205
7,42.307925,-88.953217
8,42.307667,-88.955386
9,42.307609,-88.964562
10,42.302105,-88.964613
11,42.311878,-88.96229
12,42.304688,-88.952976
13,42.307046,-88.964568
14,42.300996,-88.96462
15,42.30519,-88.964588
16,42.304662,-88.954972
17,42.304592,-88.958662
18,42.313174,-88.955519
19,42.307272,-88.955391
20,42.307902,-88.953867
21,42.304671,-88.954306
22,42.304691,-88.952725
23,42.313208,-88.953051
24,42.303672,-88.960414
25,42.304553,-88.961279
26,42.308985,-88.955369
27,42.30796,-88.952779
28,42.304595,-88.958515
29,42.310094,-88.955355
30,42.305327,-88.955415
31,42.30379,-88.964602
32,42.30796,-88.952779
33,42.311909,-88.958841
34,42.304683,-88.953347
35,42.305932,-88.96458
36,42.304673,-88.954089
37,42.301879,-88.960425
38,42.311897,-88.960141
39,42.309321,-88.964782
40,42.311883,-88.961738
41,42.313243,-88.952799
42,42.306948,-88.96481
43,42.300992,-88.96225
44,42.303157,-88.964606
45,42.31193,-88.956356
46,42.305825,-88.954523
47,42.311791,-88.963862
48,42.300988,-88.96043
49,42.306175,-88.964577
50,42.309865,-88.955358
