,lat,lon
0,40.605253,-90.140673
1,40.60337,-90.131111
2,40.614274,-90.121355
3,40.618459,-90.121813
4,40.605885,-90.140656
5,40.618905,-90.122839
6,40.618103,-90.121512
7,40.610761,-90.140538
8,40.610791,-90.140538
9,40.61526,-90.140473
10,40.619562,-90.140399
11,40.615224,-90.140473
12,40.611605,-90.117799
13,40.626224,-90.13263
14,40.611621,-90.118992
15,40.611623,-90.119127
16,40.618411,-90.121758
17,40.610473,-90.140547
18,40.610413,-90.12139
19,40.618868,-90.138094
20,40.610583,-90.121387
21,40.606476,-90.140642
22,40.611083,-90.121377
23,40.618873,-90.137396
24,40.605241,-90.131066
25,40.621609,-90.140368
26,40.615397,-90.14047
27,40.62204,-90.128476
28,40.605241,-90.131066
29,40.618901,-90.130611
30,40.605241,-90.131066
31,40.607607,-90.121462
32,40.605141,-90.140676
33,40.604066,-90.140703
34,40.605241,-90.131066
35,40.612244,-90.121373
36,40.618825,-90.122481
37,40.615464,-90.140469
38,40.605241,-90.131066
39,40.611999,-90.140507
40,40.604771,-90.121515
41,40.606959,-90.121475
42,40.626266,-90.117795
43,40.612928,-90.140495
44,40.626236,-90.130552
45,40.619085,-90.127585
46,40.603062,-90.12157
47,40.621043,-90.140379
48,40.605442,-90.121503
49,40.618262,-90.121619
50,40.611477,-90.121374
