,lat,lon
0,39.211929,-88.144261
1,39.211992,-88.148139
2,39.200633,-88.134729
3,39.211965,-88.150883
4,39.207369,-88.131055
5,39.200956,-88.139507
6,39.200957,-88.13636
7,39.200957,-88.142539
8,39.205091,-88.154501
9,39.192821,-88.155949
10,39.193254,-88.13582
11,39.193244,-88.135924
12,39.197685,-88.154437
13,39.211665,-88.134999
14,39.200949,-88.147062
15,39.211467,-88.142417
16,39.210418,-88.13954
17,39.200956,-88.144479
18,39.208467,-88.134134
19,39.200952,-88.138611
20,39.21159,-88.142773
21,39.205141,-88.154501
22,39.208002,-88.132828
23,39.193496,-88.130767
24,39.200713,-88.131673
25,39.211574,-88.135441
26,39.211467,-88.142417
27,39.211322,-88.134853
28,39.193244,-88.135924
29,39.195582,-88.154412
30,39.211322,-88.134853
31,39.200952,-88.130881
32,39.200947,-88.131199
33,39.211584,-88.135395
34,39.200947,-88.151656
35,39.211185,-88.135029
36,39.19487,-88.13231
37,39.209486,-88.13698
38,39.211665,-88.134999
39,39.211963,-88.151184
40,39.211971,-88.150134
41,39.210479,-88.139708
42,39.200961,-88.142873
43,39.200947,-88.150793
44,39.200933,-88.131276
45,39.207796,-88.132247
46,39.200949,-88.151171
47,39.207278,-88.154513
48,39.200953,-88.148112
49,39.211978,-88.149296
50,39.211961,-88.151453
