key,Distance,Time
"(1, 1)",0.0,0.0
"(1, 2)",813.38,9.7605
"(1, 3)",2456.6,29.479
"(1, 4)",1968.43,23.621
"(1, 5)",2819.41,33.83266666666667
"(1, 6)",1956.67,23.479833333333332
"(1, 7)",1671.84,20.062
"(1, 8)",1244.75,14.936833333333334
"(1, 9)",3004.23,36.050666666666665
"(1, 10)",1528.75,18.344833333333334
"(1, 11)",1547.93,18.575
"(1, 12)",3004.23,36.050666666666665
"(1, 13)",1622.26,19.467
"(1, 14)",1148.12,13.777333333333333
"(1, 15)",1350.58,16.206833333333332
"(1, 16)",1514.82,18.177666666666667
"(1, 17)",1956.67,23.479833333333332
"(1, 18)",775.59,9.306999999999999
"(1, 19)",1527.96,18.33533333333333
"(1, 20)",1956.67,23.479833333333332
"(1, 21)",960.14,11.521666666666667
"(1, 22)",3004.23,36.050666666666665
"(1, 23)",1327.14,15.9255
"(1, 24)",3004.23,36.050666666666665
"(1, 25)",1409.38,16.9125
"(1, 26)",1956.67,23.479833333333332
"(1, 27)",1647.8,19.773500000000002
"(1, 28)",1528.75,18.344833333333334
"(1, 29)",1172.43,14.069166666666666
"(1, 30)",1641.26,19.695
"(1, 31)",1956.67,23.479833333333332
"(1, 32)",2203.21,26.438333333333333
"(1, 33)",1267.5,15.21
"(1, 34)",1094.64,13.1355
"(1, 35)",811.44,9.737166666666667
"(1, 36)",1443.59,17.323
"(1, 37)",629.0,7.547833333333333
"(1, 38)",1196.53,14.358333333333333
"(1, 39)",2998.92,35.98683333333334
"(1, 40)",1404.11,16.849333333333334
"(1, 41)",1350.87,16.210333333333335
"(1, 42)",1214.18,14.57
"(1, 43)",992.38,11.9085
"(1, 44)",1007.36,12.088166666666666
"(1, 45)",1342.74,16.112666666666666
"(1, 46)",785.72,9.4285
"(1, 47)",0.0,0.0
"(1, 48)",1716.0,20.591833333333334
"(1, 49)",251.91,3.0229999999999997
"(1, 50)",1336.82,16.041666666666668
"(2, 1)",813.38,9.7605
"(2, 2)",0.0,0.0
"(2, 3)",1643.49,19.721833333333333
"(2, 4)",1155.33,13.863833333333334
"(2, 5)",2006.31,24.075499999999998
"(2, 6)",2052.76,24.632833333333334
"(2, 7)",1767.94,21.215
"(2, 8)",1340.84,16.09
"(2, 9)",2191.13,26.293499999999998
"(2, 10)",1624.84,19.498
"(2, 11)",1644.02,19.728166666666667
"(2, 12)",2191.13,26.293499999999998
"(2, 13)",1718.35,20.62
"(2, 14)",335.02,4.020166666666666
"(2, 15)",1446.67,17.36
"(2, 16)",701.71,8.4205
"(2, 17)",2052.76,24.632833333333334
"(2, 18)",871.69,10.460166666666666
"(2, 19)",714.85,8.578166666666668
"(2, 20)",2052.76,24.632833333333334
"(2, 21)",147.04,1.7645
"(2, 22)",2191.13,26.293499999999998
"(2, 23)",514.04,6.168333333333334
"(2, 24)",2191.13,26.293499999999998
"(2, 25)",596.28,7.155333333333333
"(2, 26)",2052.76,24.632833333333334
"(2, 27)",834.7,10.016333333333334
"(2, 28)",1624.84,19.498
"(2, 29)",359.33,4.3118333333333325
"(2, 30)",828.16,9.937833333333334
"(2, 31)",2052.76,24.632833333333334
"(2, 32)",1390.1,16.681166666666666
"(2, 33)",1363.6,16.363
"(2, 34)",1190.73,14.288666666666668
"(2, 35)",857.04,10.284333333333333
"(2, 36)",1539.68,18.476
"(2, 37)",184.38,2.2125
"(2, 38)",383.43,4.601166666666667
"(2, 39)",2185.82,26.229666666666667
"(2, 40)",1500.2,18.002333333333336
"(2, 41)",1446.96,17.363333333333333
"(2, 42)",401.08,4.812833333333333
"(2, 43)",179.28,2.1513333333333335
"(2, 44)",194.25,2.3310000000000004
"(2, 45)",529.63,6.355499999999999
"(2, 46)",27.66,0.3318333333333333
"(2, 47)",813.38,9.7605
"(2, 48)",1812.09,21.744833333333332
"(2, 49)",764.4,9.172666666666666
"(2, 50)",1432.91,17.194833333333335
"(3, 1)",2456.6,29.479
"(3, 2)",1643.49,19.721833333333333
"(3, 3)",0.0,0.0
"(3, 4)",488.25,5.859
"(3, 5)",1030.95,12.371333333333332
"(3, 6)",3695.97,44.3515
"(3, 7)",3411.15,40.93366666666667
"(3, 8)",2984.06,35.8085
"(3, 9)",1215.78,14.589333333333334
"(3, 10)",3268.06,39.216499999999996
"(3, 11)",3287.24,39.44666666666667
"(3, 12)",1215.78,14.589333333333334
"(3, 13)",3361.56,40.338499999999996
"(3, 14)",1810.07,21.720666666666666
"(3, 15)",3089.89,37.0785
"(3, 16)",942.79,11.3135
"(3, 17)",3695.97,44.3515
"(3, 18)",2514.91,30.178833333333333
"(3, 19)",1581.46,18.977500000000003
"(3, 20)",3695.97,44.3515
"(3, 21)",1497.72,17.972499999999997
"(3, 22)",1215.78,14.589333333333334
"(3, 23)",1989.08,23.868833333333335
"(3, 24)",1215.78,14.589333333333334
"(3, 25)",1048.23,12.578666666666667
"(3, 26)",3695.97,44.3515
"(3, 27)",809.81,9.717666666666666
"(3, 28)",3268.06,39.216499999999996
"(3, 29)",1834.37,22.012333333333334
"(3, 30)",816.34,9.796166666666666
"(3, 31)",3695.97,44.3515
"(3, 32)",2865.15,34.38166666666667
"(3, 33)",3006.81,36.0815
"(3, 34)",2833.95,34.00716666666667
