,lat,lon
0,41.759922,-87.807465
1,41.762465,-87.810776
2,41.762447,-87.811695
3,41.764007,-87.813887
4,41.76254,-87.813798
5,41.762463,-87.810875
6,41.758532,-87.81096
7,41.759331,-87.813591
8,41.75985,-87.811792
9,41.762509,-87.808361
10,41.759862,-87.811218
11,41.761761,-87.808278
12,41.758488,-87.807404
13,41.760303,-87.806269
14,41.757549,-87.812979
15,41.761843,-87.81347
16,41.761937,-87.807543
17,41.758568,-87.807407
18,41.758298,-87.809628
19,41.761115,-87.808688
20,41.764052,-87.809082
21,41.759903,-87.808643
22,41.761998,-87.814117
23,41.764052,-87.809082
24,41.758607,-87.812811
25,41.758372,-87.808586
26,41.760943,-87.808681
27,41.757805,-87.812305
28,41.761843,-87.81347
29,41.758453,-87.80859
30,41.760489,-87.808663
31,41.764768,-87.812202
32,41.759816,-87.81348
33,41.76183,-87.81419
34,41.759454,-87.807443
35,41.762505,-87.80854
36,41.762459,-87.811071
37,41.75758,-87.810937
38,41.757564,-87.811713
39,41.763105,-87.813835
40,41.758614,-87.812543
41,41.764753,-87.812719
42,41.759843,-87.812144
43,41.761749,-87.808713
44,41.761833,-87.814012
45,41.75952,-87.807446
46,41.762953,-87.813826
47,41.762533,-87.80707
48,41.758069,-87.810625
49,41.758449,-87.808589
50,41.756831,-87.810313
