key,Distance,Time
"(1, 1)",0.0,0.0
"(1, 2)",293.21,3.5185
"(1, 3)",1814.3,21.7715
"(1, 4)",2184.5,26.214
"(1, 5)",4444.0,53.32783333333333
"(1, 6)",1811.08,21.732833333333332
"(1, 7)",2803.24,33.63883333333333
"(1, 8)",2298.81,27.58566666666667
"(1, 9)",2803.24,33.63883333333333
"(1, 10)",2457.12,29.485500000000002
"(1, 11)",1782.62,21.391333333333332
"(1, 12)",428.4,5.140833333333333
"(1, 13)",2820.24,33.84283333333333
"(1, 14)",2344.19,28.130166666666664
"(1, 15)",1864.9,22.378666666666668
"(1, 16)",1294.31,15.531666666666666
"(1, 17)",4510.02,54.12016666666667
"(1, 18)",1893.63,22.723333333333336
"(1, 19)",709.36,8.512166666666667
"(1, 20)",5159.11,61.90916666666667
"(1, 21)",332.27,3.9871666666666665
"(1, 22)",1269.7,15.236333333333333
"(1, 23)",533.92,6.407
"(1, 24)",2576.99,30.923833333333334
"(1, 25)",1803.85,21.646
"(1, 26)",2243.98,26.927666666666667
"(1, 27)",1913.49,22.961666666666666
"(1, 28)",2339.85,28.078166666666668
"(1, 29)",2164.69,25.976166666666664
"(1, 30)",448.45,5.381333333333333
"(1, 31)",987.33,11.847999999999999
"(1, 32)",5131.98,61.5835
"(1, 33)",2729.33,32.75183333333333
"(1, 34)",2351.09,28.212999999999997
"(1, 35)",2380.48,28.56566666666667
"(1, 36)",1074.21,12.890333333333333
"(1, 37)",2727.32,32.727833333333336
"(1, 38)",2783.61,33.403166666666664
"(1, 39)",4326.85,51.922000000000004
"(1, 40)",2304.69,27.656166666666664
"(1, 41)",391.72,4.700666666666667
"(1, 42)",2051.96,24.6235
"(1, 43)",2228.21,26.7385
"(1, 44)",236.05,2.8324999999999996
"(1, 45)",1556.97,18.683666666666667
"(1, 46)",1473.38,17.6805
"(1, 47)",1901.55,22.818499999999997
"(1, 48)",1418.94,17.027166666666666
"(1, 49)",4444.0,53.32783333333333
"(1, 50)",1777.38,21.328500000000002
"(2, 1)",293.21,3.5185
"(2, 2)",0.0,0.0
"(2, 3)",1521.09,18.253
"(2, 4)",2477.71,29.7325
"(2, 5)",4150.78,49.809333333333335
"(2, 6)",1517.86,18.214333333333332
"(2, 7)",3096.46,37.157333333333334
"(2, 8)",2592.02,31.104166666666668
"(2, 9)",3096.46,37.157333333333334
"(2, 10)",2750.33,33.004
"(2, 11)",1489.41,17.872833333333332
"(2, 12)",135.19,1.6221666666666665
"(2, 13)",3113.45,37.36133333333333
"(2, 14)",2637.4,31.648666666666667
"(2, 15)",1571.69,18.860166666666665
"(2, 16)",1587.52,19.050166666666666
"(2, 17)",4216.81,50.6015
"(2, 18)",1600.42,19.204833333333333
