,lat,lon
0,40.548196,-90.046318
1,40.565411,-90.047884
2,40.544402,-90.037962
3,40.551555,-90.04451
4,40.557715,-90.029178
5,40.561278,-90.033491
6,40.563828,-90.051333
7,40.56379,-90.028112
8,40.564117,-90.043662
9,40.558348,-90.038481
10,40.556311,-90.0475
11,40.551545,-90.035182
12,40.558205,-90.031957
13,40.565204,-90.031964
14,40.557137,-90.041923
15,40.556827,-90.036774
16,40.562178,-90.036334
17,40.557749,-90.041147
18,40.542086,-90.038274
19,40.546031,-90.047861
20,40.547619,-90.051243
21,40.542251,-90.040404
22,40.544578,-90.032052
23,40.558691,-90.035098
24,40.55143,-90.037528
25,40.561043,-90.044933
26,40.549236,-90.035212
27,40.547275,-90.030586
28,40.554498,-90.050516
29,40.546031,-90.047861
30,40.549773,-90.031127
31,40.546031,-90.047861
32,40.551438,-90.047156
33,40.546031,-90.047861
34,40.554225,-90.033557
35,40.544213,-90.040901
36,40.557986,-90.030209
37,40.558482,-90.036758
38,40.54654,-90.029218
39,40.562369,-90.047752
40,40.550585,-90.044546
41,40.554417,-90.037511
42,40.56538,-90.040077
43,40.548385,-90.040016
44,40.546397,-90.028247
45,40.561083,-90.038541
46,40.544213,-90.040901
47,40.546903,-90.047921
48,40.562756,-90.036679
49,40.560366,-90.035095
50,40.542845,-90.029954
