,lat,lon
0,38.445711,-88.752169
1,38.457119,-88.750733
2,38.460598,-88.74746
3,38.464827,-88.755462
4,38.443905,-88.755642
5,38.448412,-88.748905
6,38.445705,-88.753853
7,38.445703,-88.754546
8,38.46434,-88.745981
9,38.445694,-88.741669
10,38.456739,-88.761347
11,38.445713,-88.756956
12,38.456726,-88.759062
13,38.459869,-88.755478
14,38.459866,-88.755478
15,38.456714,-88.756695
16,38.460567,-88.746844
17,38.453655,-88.750848
18,38.456721,-88.758045
19,38.46356,-88.755466
20,38.445717,-88.748373
21,38.461869,-88.746031
22,38.451076,-88.749029
23,38.464519,-88.745977
24,38.44569,-88.740558
25,38.459218,-88.75548
26,38.462443,-88.755469
27,38.46014,-88.750655
28,38.46023,-88.741865
29,38.458919,-88.755481
30,38.45155,-88.749051
31,38.445703,-88.744225
32,38.458221,-88.750705
33,38.45671,-88.756131
34,38.452404,-88.74909
35,38.450681,-88.74901
36,38.458314,-88.750702
37,38.45875,-88.740487
38,38.458794,-88.75069
39,38.456713,-88.756675
40,38.456706,-88.752658
41,38.445757,-88.761297
42,38.456734,-88.760578
43,38.457362,-88.750727
44,38.460767,-88.755475
45,38.445707,-88.753308
46,38.456722,-88.758188
47,38.445693,-88.741315
48,38.456722,-88.758269
49,38.464999,-88.745967
50,38.460395,-88.743496
