,lat,lon
0,38.425266,-88.962383
1,38.432565,-88.980564
2,38.426766,-88.980651
3,38.432733,-88.967384
4,38.440173,-88.974811
5,38.427486,-88.965725
6,38.426788,-88.965742
7,38.432579,-88.978858
8,38.431315,-88.965633
9,38.441262,-88.960588
10,38.432769,-88.968041
11,38.44014,-88.962767
12,38.432642,-88.965723
13,38.432585,-88.978148
14,38.440162,-88.964653
15,38.433053,-88.969222
16,38.424711,-88.96579
17,38.440174,-88.974193
18,38.440173,-88.974824
19,38.423838,-88.965806
20,38.432572,-88.979783
21,38.425264,-88.961644
22,38.421564,-88.965849
23,38.421476,-88.965851
24,38.432367,-88.965607
25,38.432559,-88.981188
26,38.428025,-88.965712
27,38.425267,-88.963242
28,38.43261,-88.97497
29,38.425262,-88.96079
30,38.442859,-88.979998
31,38.432609,-88.975049
32,38.429899,-88.980225
33,38.426138,-88.981487
34,38.432367,-88.965607
35,38.440122,-88.981006
36,38.437545,-88.970365
37,38.440112,-88.981448
38,38.440181,-88.966448
39,38.441469,-88.980043
40,38.435188,-88.970387
41,38.427708,-88.96572
42,38.440179,-88.972671
43,38.426321,-88.981139
44,38.425266,-88.962754
45,38.427351,-88.980267
46,38.432681,-88.966439
47,38.432367,-88.965607
48,38.440162,-88.9765
49,38.440128,-88.961751
50,38.42212,-88.965839
