,lat,lon
0,41.306116,-89.094683
1,41.305963,-89.076986
2,41.309919,-89.092425
3,41.308796,-89.0831
4,41.313416,-89.090336
5,41.314951,-89.092313
6,41.299518,-89.087615
7,41.303592,-89.083321
8,41.314352,-89.08175
9,41.314577,-89.091832
10,41.306138,-89.089955
11,41.309183,-89.083073
12,41.301655,-89.087605
13,41.316443,-89.080792
14,41.303804,-89.08754
15,41.313731,-89.090742
16,41.306968,-89.09551
17,41.307573,-89.093309
18,41.306133,-89.091585
19,41.309726,-89.092864
20,41.299886,-89.078403
21,41.315584,-89.093128
22,41.302721,-89.087588
23,41.30414,-89.087525
24,41.313534,-89.082125
25,41.302,-89.093521
26,41.307997,-89.080441
27,41.306122,-89.086528
28,41.307997,-89.080441
29,41.306123,-89.086563
30,41.301999,-89.094879
31,41.306105,-89.085838
32,41.301999,-89.09521
33,41.309142,-89.083309
34,41.315126,-89.081396
35,41.303188,-89.082982
36,41.306135,-89.090977
37,41.30168,-89.087605
38,41.308229,-89.09346
39,41.302256,-89.077646
40,41.302,-89.093521
41,41.300829,-89.087609
42,41.312814,-89.082454
43,41.299485,-89.078409
44,41.302,-89.093521
45,41.306104,-89.095933
46,41.313231,-89.090098
47,41.306141,-89.088952
48,41.31462,-89.08144
49,41.314624,-89.091892
50,41.30139,-89.077648
