,lat,lon
0,38.300951,-89.042915
1,38.30725,-89.035493
2,38.314583,-89.045668
3,38.298836,-89.049125
4,38.314592,-89.053786
5,38.298439,-89.040297
6,38.311787,-89.040307
7,38.314584,-89.046331
8,38.304415,-89.039503
9,38.313125,-89.040787
10,38.310806,-89.039972
11,38.30174,-89.039409
12,38.297783,-89.050694
13,38.307219,-89.05056
14,38.298836,-89.049125
15,38.308258,-89.039577
16,38.314588,-89.049825
17,38.314585,-89.047768
18,38.307288,-89.054777
19,38.313192,-89.034998
20,38.307254,-89.052746
21,38.307289,-89.054837
22,38.307229,-89.051196
23,38.308848,-89.039563
24,38.301236,-89.04208
25,38.307221,-89.047292
26,38.300774,-89.043436
27,38.314503,-89.041493
28,38.307247,-89.05227
29,38.314554,-89.038138
30,38.314591,-89.053282
31,38.311755,-89.035002
32,38.312291,-89.040479
33,38.29803,-89.040295
34,38.30724,-89.051843
35,38.307226,-89.042089
36,38.314497,-89.041143
37,38.307222,-89.050767
38,38.314593,-89.054713
39,38.310412,-89.035006
40,38.299775,-89.040009
41,38.296704,-89.054695
42,38.307248,-89.052354
43,38.308636,-89.039568
44,38.299364,-89.047573
45,38.297523,-89.051355
46,38.30723,-89.043799
47,38.300576,-89.044016
48,38.314586,-89.048279
49,38.314551,-89.03828
50,38.304067,-89.039491
