,lat,lon
0,40.545632,-90.1576
1,40.543453,-90.161407
2,40.536568,-90.165075
3,40.541313,-90.17077
4,40.547991,-90.170897
5,40.548331,-90.161301
6,40.542468,-90.161429
7,40.538507,-90.165784
8,40.552992,-90.175054
9,40.54506,-90.161375
10,40.542079,-90.170939
11,40.545632,-90.157734
12,40.538512,-90.164322
13,40.546763,-90.170924
14,40.553679,-90.161186
15,40.550309,-90.161258
16,40.552446,-90.170705
17,40.552808,-90.170713
18,40.556107,-90.161127
19,40.552907,-90.161205
20,40.545796,-90.153773
21,40.543731,-90.154593
22,40.554486,-90.161166
23,40.552992,-90.17569
24,40.534781,-90.169105
25,40.549225,-90.161278
26,40.54058,-90.17057
27,40.533866,-90.168553
28,40.538102,-90.154248
29,40.536453,-90.167008
30,40.536068,-90.162031
31,40.55031,-90.170802
32,40.545639,-90.157946
33,40.549618,-90.170833
34,40.545635,-90.156199
35,40.555757,-90.161135
36,40.547826,-90.1709
37,40.538517,-90.15395
38,40.537672,-90.169977
39,40.552994,-90.172379
40,40.543555,-90.153607
41,40.543731,-90.154593
42,40.537321,-90.157294
43,40.545666,-90.164371
44,40.544448,-90.154832
45,40.54949,-90.170839
46,40.540482,-90.161484
47,40.534133,-90.168762
48,40.545829,-90.170928
49,40.538495,-90.169421
50,40.552376,-90.161215
