,lat,lon
0,39.260864,-88.072016
1,39.273157,-88.062198
2,39.270521,-88.062116
3,39.256899,-88.062541
4,39.268421,-88.048593
5,39.251824,-88.048248
6,39.256928,-88.062541
7,39.26824,-88.055776
8,39.268385,-88.04992
9,39.26824,-88.055776
10,39.268337,-88.051758
11,39.261227,-88.057378
12,39.269313,-88.062087
13,39.264505,-88.07192
14,39.268784,-88.071883
15,39.256444,-88.062535
16,39.275749,-88.067003
17,39.252886,-88.072016
18,39.261244,-88.056089
19,39.266827,-88.062099
20,39.258723,-88.072073
21,39.270175,-88.062116
22,39.275834,-88.066739
23,39.268377,-88.061985
24,39.266692,-88.071911
25,39.256993,-88.062542
26,39.253035,-88.062489
27,39.256007,-88.062529
28,39.268823,-88.071883
29,39.261287,-88.052941
30,39.275031,-88.059444
31,39.264331,-88.062279
32,39.258479,-88.072073
33,39.262887,-88.048254
34,39.266514,-88.048082
35,39.261322,-88.050435
36,39.263551,-88.062337
37,39.262869,-88.048255
38,39.268244,-88.055548
39,39.251239,-88.071975
40,39.252489,-88.062485
41,39.269642,-88.062118
42,39.271412,-88.071855
43,39.265386,-88.057502
44,39.271035,-88.062129
45,39.259213,-88.062528
46,39.261168,-88.060969
47,39.261245,-88.055997
48,39.261125,-88.0634
49,39.251824,-88.048248
50,39.257231,-88.062544
