,lat,lon
0,40.523972,-90.174788
1,40.53327,-90.163319
2,40.533771,-90.156692
3,40.532666,-90.167374
4,40.531144,-90.155954
5,40.523991,-90.171943
6,40.533209,-90.16792
7,40.526372,-90.161453
8,40.523988,-90.172263
9,40.523672,-90.156774
10,40.532983,-90.161134
11,40.526777,-90.155433
12,40.531908,-90.161162
13,40.523672,-90.156774
14,40.53211,-90.153948
15,40.531214,-90.161181
16,40.523548,-90.160764
17,40.523151,-90.159831
18,40.538373,-90.158777
19,40.530637,-90.161192
20,40.523989,-90.172173
21,40.52268,-90.157805
22,40.530519,-90.166785
23,40.533395,-90.168104
24,40.531406,-90.15192
25,40.53468,-90.169059
26,40.540409,-90.161487
27,40.526058,-90.16904
28,40.53205,-90.165224
29,40.527354,-90.168324
30,40.535271,-90.166374
31,40.529793,-90.167075
32,40.531372,-90.156526
33,40.531367,-90.166749
34,40.528492,-90.15667
35,40.523917,-90.161284
36,40.531162,-90.156205
37,40.524275,-90.161516
38,40.531415,-90.151817
39,40.540568,-90.161481
40,40.529964,-90.166997
41,40.523976,-90.170673
42,40.528191,-90.167864
43,40.538511,-90.152686
44,40.52343,-90.160497
45,40.527604,-90.168187
46,40.539739,-90.170375
47,40.523965,-90.169732
48,40.536282,-90.169675
49,40.522891,-90.158701
50,40.539168,-90.170276
