,lat,lon
0,39.254405,-88.044188
1,39.261541,-88.039431
2,39.242645,-88.051534
3,39.261571,-88.038543
4,39.261553,-88.039091
5,39.26351,-88.048229
6,39.243956,-88.04313
7,39.263183,-88.048242
8,39.246675,-88.046165
9,39.246532,-88.033829
10,39.240018,-88.043017
11,39.24703,-88.031598
12,39.253747,-88.046731
13,39.2638,-88.034169
14,39.250309,-88.033913
15,39.262707,-88.048262
16,39.24133,-88.043055
17,39.26572,-88.048132
18,39.246798,-88.039264
19,39.240283,-88.047864
20,39.261404,-88.046863
21,39.240343,-88.033645
22,39.256257,-88.034072
23,39.252544,-88.033973
24,39.253504,-88.043459
25,39.244631,-88.033775
26,39.261559,-88.03891
27,39.242722,-88.050078
28,39.242775,-88.049087
29,39.250866,-88.033926
30,39.244119,-88.043134
31,39.254884,-88.034039
32,39.246676,-88.047979
33,39.251473,-88.043407
34,39.2614,-88.046287
35,39.247117,-88.028893
36,39.251138,-88.048373
37,39.240754,-88.043039
38,39.247117,-88.02891
39,39.247097,-88.029531
40,39.246675,-88.046218
41,39.242291,-88.033699
42,39.253747,-88.046731
43,39.264088,-88.034168
44,39.256446,-88.043548
45,39.250457,-88.036845
46,39.261412,-88.047805
47,39.247642,-88.043252
48,39.261279,-88.053553
49,39.246652,-88.053788
50,39.251165,-88.033939
