,lat,lon
0,40.091727,-88.259917
1,40.081709,-88.264386
2,40.090004,-88.259286
3,40.09194,-88.257566
4,40.082197,-88.267341
5,40.092714,-88.261779
6,40.086736,-88.262683
7,40.094257,-88.263552
8,40.089647,-88.264133
9,40.089645,-88.265299
10,40.089903,-88.263211
11,40.083593,-88.254519
12,40.082709,-88.267489
13,40.085234,-88.257508
14,40.081516,-88.253767
15,40.080575,-88.262173
16,40.085727,-88.253877
17,40.08362,-88.259948
18,40.092515,-88.253034
19,40.085796,-88.267505
20,40.090909,-88.266289
21,40.08005,-88.266052
22,40.094974,-88.264661
23,40.095106,-88.260053
24,40.086163,-88.263765
25,40.088402,-88.266327
26,40.083366,-88.257496
27,40.086458,-88.266037
28,40.094973,-88.264588
29,40.08005,-88.266052
30,40.082607,-88.25583
31,40.087613,-88.257527
32,40.086103,-88.256841
33,40.092877,-88.254187
34,40.083024,-88.263226
35,40.083385,-88.263139
36,40.094595,-88.259163
37,40.094118,-88.255846
38,40.092844,-88.263043
39,40.095523,-88.262379
40,40.083077,-88.256424
41,40.086694,-88.261646
42,40.089966,-88.262868
43,40.081805,-88.259208
44,40.085934,-88.253165
45,40.093287,-88.266431
46,40.092769,-88.26507
47,40.095021,-88.252391
48,40.086771,-88.260244
49,40.081591,-88.259148
50,40.0941,-88.267194
