,lat,lon
0,40.252618,-88.405464
1,40.2526,-88.400686
2,40.247739,-88.393974
3,40.252622,-88.403928
4,40.25259,-88.399579
5,40.245689,-88.393963
6,40.252582,-88.398778
7,40.252605,-88.401282
8,40.247214,-88.393971
9,40.245947,-88.393965
10,40.252543,-88.392149
11,40.252528,-88.390921
12,40.252597,-88.40035
13,40.25262,-88.402879
14,40.252617,-88.406019
15,40.252617,-88.405809
16,40.259773,-88.390068
17,40.25728,-88.394041
18,40.25041,-88.393995
19,40.259885,-88.401219
20,40.255481,-88.394029
21,40.252622,-88.403731
22,40.250812,-88.393998
23,40.250113,-88.393992
24,40.252621,-88.404464
25,40.247905,-88.393975
26,40.246725,-88.393969
27,40.248919,-88.39398
28,40.252589,-88.399484
29,40.252617,-88.406001
30,40.252621,-88.404391
31,40.259815,-88.392651
32,40.252619,-88.405137
33,40.259993,-88.40264
34,40.252518,-88.390138
35,40.24569,-88.393963
36,40.259858,-88.398594
37,40.259894,-88.401631
38,40.24748,-88.393973
39,40.252535,-88.394015
40,40.259548,-88.394058
41,40.259858,-88.39846
42,40.260403,-88.402961
43,40.24846,-88.393978
44,40.25989,-88.40144
45,40.252619,-88.402773
46,40.246552,-88.393968
47,40.259779,-88.39041
48,40.252617,-88.406034
49,40.252614,-88.402282
50,40.253547,-88.39402
