,lat,lon
0,42.420362,-89.118659
1,42.411546,-89.112836
2,42.413938,-89.11865
3,42.418876,-89.110941
4,42.418833,-89.115325
5,42.418896,-89.108404
6,42.418895,-89.108504
7,42.418884,-89.109598
8,42.411498,-89.114732
9,42.417839,-89.11864
10,42.418883,-89.1097
11,42.411582,-89.1097
12,42.41157,-89.110682
13,42.417018,-89.118642
14,42.417225,-89.118641
15,42.411568,-89.110862
16,42.419169,-89.118643
17,42.418827,-89.115636
18,42.411449,-89.115648
19,42.418875,-89.111251
20,42.418857,-89.114128
21,42.411577,-89.110072
22,42.419858,-89.118652
23,42.409712,-89.117293
24,42.408074,-89.117239
25,42.418896,-89.108344
26,42.411549,-89.112538
27,42.418782,-89.117926
28,42.415581,-89.118646
29,42.40837,-89.117249
30,42.413102,-89.118653
31,42.413443,-89.118652
32,42.411589,-89.109042
33,42.411534,-89.113711
34,42.418869,-89.11268
35,42.411513,-89.11431
36,42.41157,-89.110735
37,42.417256,-89.118641
38,42.411539,-89.113432
39,42.411359,-89.117891
40,42.411551,-89.112365
41,42.411537,-89.113569
42,42.411589,-89.109083
43,42.419119,-89.118642
44,42.411573,-89.11049
45,42.408109,-89.11724
46,42.41155,-89.112489
47,42.409087,-89.117272
48,42.41157,-89.110729
49,42.411543,-89.113016
50,42.418807,-89.116668
