,lat,lon
0,39.947515,-91.144179
1,39.940337,-91.142307
2,39.942765,-91.147032
3,39.951285,-91.134393
4,39.949555,-91.13707
5,39.950742,-91.1474
6,39.943715,-91.147077
7,39.939445,-91.13334
8,39.952074,-91.147458
9,39.949656,-91.136979
10,39.93291,-91.132671
11,39.939533,-91.130663
12,39.94935,-91.134358
13,39.945114,-91.134421
14,39.94504,-91.147139
15,39.9332,-91.14385
16,39.932892,-91.131452
17,39.947435,-91.147252
18,39.943544,-91.134414
19,39.947539,-91.145809
20,39.940325,-91.141684
21,39.952753,-91.147491
22,39.952212,-91.147464
23,39.940114,-91.146909
24,39.947486,-91.142684
25,39.933163,-91.143687
26,39.947462,-91.141481
27,39.942856,-91.13441
28,39.94848,-91.147295
29,39.94062,-91.14693
30,39.933079,-91.148743
31,39.933074,-91.149219
32,39.939466,-91.133799
33,39.947447,-91.140798
34,39.943981,-91.134407
35,39.947437,-91.14038
36,39.932961,-91.137673
37,39.942004,-91.134406
38,39.94741,-91.138723
39,39.947416,-91.138998
40,39.952134,-91.134404
41,39.950971,-91.147409
42,39.951803,-91.134404
43,39.947435,-91.140298
44,39.95224,-91.147466
45,39.939498,-91.131699
46,39.939939,-91.134875
47,39.944698,-91.147123
48,39.952019,-91.147455
49,39.945999,-91.147184
50,39.94742,-91.139361
