,lat,lon
0,39.953836,-91.322128
1,39.958179,-91.32689
2,39.95398,-91.331636
3,39.953329,-91.319868
4,39.956119,-91.320225
5,39.959265,-91.320207
6,39.967401,-91.323693
7,39.965284,-91.324826
8,39.960598,-91.331182
9,39.965357,-91.316435
10,39.964035,-91.325168
11,39.964192,-91.325093
12,39.964619,-91.316804
13,39.964847,-91.324942
14,39.952113,-91.333641
15,39.964154,-91.334643
16,39.952308,-91.324058
17,39.967401,-91.323693
18,39.961803,-91.331128
19,39.95044,-91.327259
20,39.967401,-91.323693
21,39.95322,-91.331098
22,39.963447,-91.317398
23,39.949664,-91.333717
24,39.966318,-91.315945
25,39.953246,-91.325842
26,39.967401,-91.323693
27,39.955622,-91.324015
28,39.964035,-91.325168
29,39.950916,-91.332932
30,39.953927,-91.323282
31,39.967401,-91.323693
32,39.948281,-91.326206
33,39.96615,-91.330369
34,39.964129,-91.330251
35,39.957357,-91.335269
36,39.964039,-91.32616
37,39.955627,-91.331433
38,39.950722,-91.333055
39,39.961269,-91.318614
40,39.964163,-91.335271
41,39.966871,-91.33002
42,39.951353,-91.330577
43,39.95321,-91.33072
44,39.953264,-91.333124
45,39.949535,-91.333799
46,39.954224,-91.331581
47,39.958179,-91.32689
48,39.965673,-91.324722
49,39.956673,-91.32731
50,39.966756,-91.33009
