key,Distance,Time
"(0, 0)",0.0,0.0
"(0, 1)",3820.57,4.757000000000001
"(0, 2)",218.95,0.4378333333333333
"(0, 3)",1461.83,2.8183333333333334
"(0, 4)",2411.83,3.81
"(0, 5)",3075.01,4.214
"(0, 6)",1648.64,3.0050000000000003
"(0, 7)",2651.29,3.9598333333333335
"(0, 8)",4385.58,5.157
"(0, 9)",3061.59,4.2058333333333335
"(0, 10)",3167.64,4.2695
"(0, 11)",770.28,1.5405000000000002
"(0, 12)",672.53,1.345
"(0, 13)",3852.74,4.776166666666667
"(0, 14)",1810.95,3.167333333333333
"(0, 15)",1621.62,2.978
"(0, 16)",1726.26,3.082666666666667
"(0, 17)",4665.92,5.264166666666667
"(0, 18)",2999.32,4.1685
"(0, 19)",2010.5,3.3721666666666668
"(0, 20)",1614.51,2.9709999999999996
"(0, 21)",2510.48,3.8753333333333333
"(0, 22)",1711.8,3.0681666666666665
"(0, 23)",2820.9,4.0615
"(0, 24)",667.19,1.3343333333333334
"(0, 25)",486.61,0.9731666666666666
"(0, 26)",3956.82,4.838666666666667
"(0, 27)",707.67,1.4153333333333333
"(0, 28)",2003.3,3.3643333333333336
"(0, 29)",3252.92,4.320666666666667
"(0, 30)",2989.87,4.162833333333333
"(0, 31)",1016.91,2.0336666666666665
"(0, 32)",2898.24,4.108
"(0, 33)",819.76,1.6395
"(0, 34)",270.44,0.5408333333333334
"(0, 35)",423.23,0.8464999999999999
"(0, 36)",1661.81,3.0181666666666667
"(0, 37)",3153.62,4.261166666666666
"(0, 38)",1575.68,2.932166666666667
"(0, 39)",1713.12,3.0694999999999997
"(0, 40)",409.33,0.8186666666666667
"(0, 41)",2549.08,3.8985
"(0, 42)",3125.16,4.244
"(0, 43)",1697.88,3.054333333333333
"(0, 44)",651.74,1.3034999999999999
"(0, 45)",3359.9,4.384833333333333
"(0, 46)",1824.07,3.1805000000000003
"(0, 47)",1066.5,2.132833333333333
"(0, 48)",459.7,0.9193333333333332
"(0, 49)",1817.67,3.174
"(0, 50)",1606.47,2.9628333333333337
"(1, 0)",3436.37,4.762666666666666
"(1, 1)",0.0,0.0
"(1, 2)",3217.42,4.324666666666667
"(1, 3)",1974.54,1.9443333333333332
"(1, 4)",1943.23,1.9548333333333334
"(1, 5)",2606.41,2.358833333333333
"(1, 6)",2371.9,2.341666666666667
"(1, 7)",2182.69,2.1046666666666667
"(1, 8)",565.01,0.4
"(1, 9)",2592.99,2.3508333333333336
"(1, 10)",2699.03,2.4145
"(1, 11)",2666.1,3.222166666666667
"(1, 12)",2763.84,3.417666666666667
"(1, 13)",32.17,0.01933333333333333
"(1, 14)",1625.43,1.5953333333333333
"(1, 15)",2344.88,2.3146666666666667
"(1, 16)",2449.52,2.4193333333333333
"(1, 17)",845.35,0.5071666666666667
"(1, 18)",2530.72,2.3135
"(1, 19)",1541.9,1.517
"(1, 20)",1821.86,1.7916666666666667
"(1, 21)",2041.88,2.0201666666666664
"(1, 22)",2435.06,2.4048333333333334
"(1, 23)",2352.3,2.2064999999999997
"(1, 24)",2769.18,3.4283333333333332
"(1, 25)",2949.76,3.7895
"(1, 26)",136.25,0.08166666666666667
"(1, 27)",2728.7,3.3473333333333333
"(1, 28)",1534.7,1.5091666666666665
"(1, 29)",2784.32,2.4656666666666665
"(1, 30)",2521.26,2.3078333333333334
"(1, 31)",2419.46,2.728833333333333
"(1, 32)",2429.64,2.2528333333333332
"(1, 33)",2616.61,3.123166666666666
"(1, 34)",3165.94,4.221666666666667
"(1, 35)",3013.15,3.916166666666667
"(1, 36)",2385.06,2.354833333333333
"(1, 37)",2685.02,2.406
"(1, 38)",1860.69,1.8305
"(1, 39)",1723.25,1.6931666666666667
"(1, 40)",3027.05,3.9439999999999995
"(1, 41)",2080.48,2.043333333333333
"(1, 42)",2656.56,2.3890000000000002
"(1, 43)",1738.5,1.7083333333333333
"(1, 44)",2784.64,3.459166666666667
"(1, 45)",2891.3,2.5298333333333334
"(1, 46)",1612.3,1.5821666666666667
"(1, 47)",2369.87,2.6296666666666666
"(1, 48)",2976.67,3.8433333333333333
"(1, 49)",1618.7,1.5886666666666664
"(1, 50)",2329.72,2.2995
"(2, 0)",218.95,0.4378333333333333
"(2, 1)",3601.61,4.319
"(2, 2)",0.0,0.0
"(2, 3)",1242.88,2.380333333333333
"(2, 4)",2192.88,3.372
"(2, 5)",2856.06,3.776
"(2, 6)",1429.69,2.5671666666666666
"(2, 7)",2432.34,3.5218333333333334
"(2, 8)",4166.63,4.719166666666666
"(2, 9)",2842.64,3.7680000000000002
"(2, 10)",2948.68,3.8316666666666666
"(2, 11)",551.33,1.1025
"(2, 12)",453.58,0.9071666666666667
"(2, 13)",3633.79,4.338333333333334
"(2, 14)",1592.0,2.729333333333333
"(2, 15)",1402.67,2.5401666666666665
"(2, 16)",1507.31,2.644833333333333
"(2, 17)",4446.97,4.8261666666666665
"(2, 18)",2780.37,3.7306666666666666
"(2, 19)",1791.55,2.934166666666667
"(2, 20)",1395.56,2.533
"(2, 21)",2291.53,3.4373333333333336
"(2, 22)",1492.85,2.630333333333333
"(2, 23)",2601.95,3.6236666666666664
"(2, 24)",448.24,0.8965
"(2, 25)",267.66,0.5353333333333333
"(2, 26)",3737.86,4.400833333333334
"(2, 27)",488.72,0.9773333333333333
"(2, 28)",1784.35,2.9263333333333335
"(2, 29)",3033.97,3.882833333333333
"(2, 30)",2770.91,3.725
"(2, 31)",797.96,1.5958333333333332
"(2, 32)",2679.29,3.67
"(2, 33)",600.81,1.2015
"(2, 34)",51.49,0.103
"(2, 35)",204.27,0.40850000000000003
"(2, 36)",1442.86,2.5803333333333334
"(2, 37)",2934.67,3.8231666666666664
"(2, 38)",1356.73,2.4941666666666666
"(2, 39)",1494.17,2.631666666666667
"(2, 40)",190.37,0.38066666666666665
"(2, 41)",2330.13,3.4604999999999997
"(2, 42)",2906.21,3.8061666666666665
"(2, 43)",1478.92,2.616333333333333
"(2, 44)",432.78,0.8654999999999999
"(2, 45)",3140.95,3.9469999999999996
"(2, 46)",1605.12,2.7425
"(2, 47)",847.55,1.695
"(2, 48)",240.75,0.4815
"(2, 49)",1598.72,2.7361666666666666
"(2, 50)",1387.51,2.525
"(3, 0)",1461.83,2.8183333333333334
"(3, 1)",2358.73,1.9386666666666665
"(3, 2)",1242.88,2.380333333333333
"(3, 3)",0.0,0.0
"(3, 4)",950.0,0.9916666666666667
"(3, 5)",1613.18,1.3956666666666666
"(3, 6)",397.36,0.3973333333333333
"(3, 7)",1189.46,1.1415
"(3, 8)",2923.75,2.3386666666666667
"(3, 9)",1599.75,1.3876666666666668
"(3, 10)",1705.8,1.4511666666666665
"(3, 11)",691.55,1.2778333333333334
"(3, 12)",789.3,1.4733333333333334
"(3, 13)",2390.91,1.958
"(3, 14)",349.12,0.34900000000000003
"(3, 15)",370.34,0.3703333333333333
"(3, 16)",474.98,0.475
"(3, 17)",3204.09,2.4458333333333333
"(3, 18)",1537.49,1.3503333333333332
"(3, 19)",548.67,0.5538333333333333
"(3, 20)",152.68,0.15266666666666667
"(3, 21)",1048.65,1.057
"(3, 22)",460.52,0.46049999999999996
"(3, 23)",1359.07,1.2433333333333332
"(3, 24)",794.64,1.484
"(3, 25)",975.22,1.8451666666666666
"(3, 26)",2494.98,2.0203333333333333
"(3, 27)",754.16,1.403
"(3, 28)",541.47,0.5459999999999999
"(3, 29)",1791.09,1.5023333333333333
"(3, 30)",1528.03,1.3446666666666667
"(3, 31)",444.92,0.7845
"(3, 32)",1436.41,1.2896666666666665
"(3, 33)",642.07,1.1788333333333334
"(3, 34)",1191.39,2.277333333333333
"(3, 35)",1038.61,1.9718333333333333
"(3, 36)",410.52,0.4105
"(3, 37)",1691.79,1.4428333333333332
"(3, 38)",113.85,0.11383333333333333
"(3, 39)",251.29,0.25116666666666665
"(3, 40)",1052.51,1.9996666666666667
"(3, 41)",1087.25,1.0801666666666667
"(3, 42)",1663.33,1.4258333333333333
"(3, 43)",236.04,0.236
"(3, 44)",810.1,1.5148333333333333
"(3, 45)",1898.07,1.5666666666666667
"(3, 46)",362.24,0.3621666666666667
"(3, 47)",395.33,0.6853333333333332
"(3, 48)",1002.13,1.8988333333333334
"(3, 49)",355.84,0.35583333333333333
"(3, 50)",355.18,0.35516666666666663
"(4, 0)",4846.12,5.71
"(4, 1)",1409.75,0.9473333333333334
"(4, 2)",4627.17,5.272166666666666
"(4, 3)",3384.29,2.891833333333333
"(4, 4)",0.0,0.0
"(4, 5)",663.18,0.40399999999999997
"(4, 6)",3781.65,3.2891666666666666
"(4, 7)",239.46,0.14983333333333335
"(4, 8)",1974.77,1.3475
"(4, 9)",649.75,0.396
"(4, 10)",755.8,0.4595
"(4, 11)",4075.85,4.169499999999999
"(4, 12)",4173.59,4.364999999999999
"(4, 13)",1441.92,0.9666666666666667
"(4, 14)",3035.18,2.542666666666667
"(4, 15)",3754.63,3.262
"(4, 16)",3859.27,3.3666666666666667
"(4, 17)",2255.1,1.4545
"(4, 18)",587.49,0.35866666666666663
"(4, 19)",2951.65,2.4645
"(4, 20)",3231.61,2.7391666666666667
"(4, 21)",98.65,0.06533333333333333
"(4, 22)",3844.81,3.3521666666666667
"(4, 23)",409.07,0.25166666666666665
"(4, 24)",4178.93,4.375666666666667
"(4, 25)",4359.52,4.736833333333333
"(4, 26)",1546.0,1.0291666666666666
"(4, 27)",4138.45,4.294666666666667
"(4, 28)",2944.45,2.4566666666666666
"(4, 29)",841.09,0.5106666666666667
"(4, 30)",578.03,0.353
"(4, 31)",3829.21,3.6763333333333335
"(4, 32)",486.41,0.298
"(4, 33)",4026.36,4.070666666666667
"(4, 34)",4575.69,5.1691666666666665
"(4, 35)",4422.9,4.863666666666666
"(4, 36)",3794.82,3.3021666666666665
"(4, 37)",741.79,0.45116666666666666
"(4, 38)",3270.44,2.778
"(4, 39)",3133.01,2.6405000000000003
"(4, 40)",4436.8,4.891333333333334
"(4, 41)",137.25,0.0885
"(4, 42)",713.33,0.43416666666666665
"(4, 43)",3148.25,2.6558333333333333
"(4, 44)",4194.39,4.406499999999999
"(4, 45)",948.06,0.5748333333333333
"(4, 46)",3022.05,2.5295
"(4, 47)",3779.62,3.5771666666666664
"(4, 48)",4386.43,4.790666666666667
"(4, 49)",3028.46,2.536
"(4, 50)",3739.48,3.247
"(5, 0)",4182.95,5.306
"(5, 1)",746.58,0.5433333333333333
"(5, 2)",3964.0,4.868166666666666
"(5, 3)",2721.12,2.4876666666666667
"(5, 4)",2689.81,2.4983333333333335
"(5, 5)",0.0,0.0
"(5, 6)",3118.48,2.885
"(5, 7)",2929.27,2.6481666666666666
"(5, 8)",1311.59,0.9435
"(5, 9)",3339.56,2.8941666666666666
"(5, 10)",92.63,0.0555
"(5, 11)",3412.67,3.7655
"(5, 12)",3510.42,3.961
"(5, 13)",778.75,0.5626666666666666
"(5, 14)",2372.0,2.1386666666666665
"(5, 15)",3091.45,2.8579999999999997
"(5, 16)",3196.09,2.9626666666666663
"(5, 17)",1591.93,1.0505
"(5, 18)",3277.29,2.8568333333333333
"(5, 19)",2288.47,2.0604999999999998
"(5, 20)",2568.44,2.335
"(5, 21)",2788.46,2.5636666666666663
"(5, 22)",3181.64,2.9481666666666664
"(5, 23)",3098.88,2.7498333333333336
"(5, 24)",3515.76,3.9716666666666667
"(5, 25)",3696.34,4.332833333333333
"(5, 26)",882.83,0.6251666666666666
"(5, 27)",3475.28,3.8906666666666667
"(5, 28)",2281.28,2.0526666666666666
"(5, 29)",177.92,0.10666666666666667
"(5, 30)",3267.84,2.8511666666666664
"(5, 31)",3166.04,3.2723333333333335
"(5, 32)",3176.22,2.7961666666666667
"(5, 33)",3363.19,3.6665
"(5, 34)",3912.51,4.765166666666667
"(5, 35)",3759.72,4.4595
"(5, 36)",3131.64,2.8981666666666666
"(5, 37)",78.62,0.04716666666666667
"(5, 38)",2607.27,2.3738333333333332
"(5, 39)",2469.83,2.2365
"(5, 40)",3773.62,4.487333333333334
"(5, 41)",2827.05,2.5868333333333333
"(5, 42)",50.15,0.03
"(5, 43)",2485.07,2.2516666666666665
"(5, 44)",3531.21,4.0025
"(5, 45)",284.89,0.17083333333333334
"(5, 46)",2358.88,2.1255
"(5, 47)",3116.44,3.1731666666666665
"(5, 48)",3723.25,4.386666666666667
"(5, 49)",2365.28,2.132
"(5, 50)",3076.3,2.842833333333333
"(6, 0)",1648.64,3.0050000000000003
"(6, 1)",2756.09,2.336
"(6, 2)",1429.69,2.5671666666666666
"(6, 3)",397.36,0.3973333333333333
"(6, 4)",1347.36,1.389
"(6, 5)",2010.53,1.793
"(6, 6)",0.0,0.0
"(6, 7)",1586.82,1.5388333333333333
"(6, 8)",3321.11,2.7359999999999998
"(6, 9)",1997.11,1.785
"(6, 10)",2103.16,1.8484999999999998
"(6, 11)",878.36,1.4646666666666666
"(6, 12)",976.11,1.66
"(6, 13)",2788.26,2.3553333333333333
"(6, 14)",746.47,0.7463333333333333
"(6, 15)",27.02,0.027
"(6, 16)",77.62,0.07766666666666666
"(6, 17)",3601.45,2.843166666666667
"(6, 18)",1934.84,1.7476666666666667
"(6, 19)",946.02,0.9511666666666666
"(6, 20)",550.04,0.55
"(6, 21)",1446.01,1.4543333333333335
"(6, 22)",63.16,0.06316666666666666
"(6, 23)",1756.43,1.6405
"(6, 24)",981.45,1.6706666666666665
"(6, 25)",1162.03,2.031833333333333
"(6, 26)",2892.34,2.417666666666667
"(6, 27)",940.97,1.5898333333333334
"(6, 28)",938.83,0.9433333333333334
"(6, 29)",2188.45,1.8996666666666666
"(6, 30)",1925.39,1.742
"(6, 31)",631.73,0.9713333333333334
"(6, 32)",1833.77,1.687
"(6, 33)",828.88,1.3656666666666666
"(6, 34)",1378.2,2.4641666666666664
"(6, 35)",1225.41,2.158666666666667
"(6, 36)",597.33,0.5973333333333334
"(6, 37)",2089.15,1.8401666666666665
"(6, 38)",511.21,0.5111666666666667
"(6, 39)",648.64,0.6485
