,lat,lon
0,40.576685,-90.430169
1,40.574736,-90.439308
2,40.576018,-90.439226
3,40.584074,-90.441267
4,40.574593,-90.425889
5,40.569361,-90.431237
6,40.573726,-90.425902
7,40.569365,-90.429114
8,40.576663,-90.439908
9,40.57477,-90.425886
10,40.567015,-90.419365
11,40.56937,-90.437368
12,40.566831,-90.420927
13,40.566877,-90.418825
14,40.569363,-90.428791
15,40.576736,-90.433423
16,40.567198,-90.421434
17,40.576727,-90.432958
18,40.56674,-90.420474
19,40.584072,-90.441
20,40.569361,-90.431222
21,40.573154,-90.42591
22,40.575745,-90.425885
23,40.566877,-90.418825
24,40.58406,-90.439468
25,40.576736,-90.43342
26,40.569369,-90.432742
27,40.569383,-90.433783
28,40.573325,-90.425908
29,40.576738,-90.433979
30,40.572369,-90.425922
31,40.583938,-90.419328
32,40.58405,-90.435826
33,40.566786,-90.420864
34,40.567059,-90.421242
35,40.576739,-90.434163
36,40.569391,-90.434849
37,40.576735,-90.433292
38,40.57858,-90.425841
39,40.584616,-90.425826
40,40.576707,-90.431541
41,40.583931,-90.41818
42,40.574736,-90.439308
43,40.577001,-90.42587
44,40.57967,-90.425823
45,40.584047,-90.435637
46,40.583964,-90.423582
47,40.569284,-90.44143
48,40.577622,-90.425856
49,40.583941,-90.419846
50,40.568967,-90.425239
