,lat,lon
0,38.204273,-89.022309
1,38.198097,-89.034324
2,38.201663,-89.040065
3,38.198137,-89.038858
4,38.191066,-89.040131
5,38.198099,-89.034595
6,38.205977,-89.036249
7,38.193078,-89.022403
8,38.20493,-89.04004
9,38.191935,-89.022401
10,38.211252,-89.04001
11,38.198007,-89.019789
12,38.193351,-89.040123
13,38.192295,-89.040127
14,38.191691,-89.022401
15,38.198092,-89.033847
16,38.200573,-89.040073
17,38.209593,-89.033051
18,38.202831,-89.040056
19,38.210767,-89.022329
20,38.201449,-89.022354
21,38.198106,-89.03531
22,38.198025,-89.026789
23,38.206424,-89.022297
24,38.210215,-89.022325
25,38.198136,-89.0386
26,38.209593,-89.033051
27,38.20472,-89.022302
28,38.205977,-89.036249
29,38.198061,-89.03055
30,38.197998,-89.022012
31,38.209444,-89.03335
32,38.20294,-89.040055
33,38.191755,-89.040129
34,38.203382,-89.022323
35,38.20102,-89.022361
36,38.198057,-89.030112
37,38.201729,-89.022349
38,38.201731,-89.040065
39,38.198001,-89.021235
40,38.211472,-89.030643
41,38.211219,-89.030952
42,38.198038,-89.028186
43,38.201189,-89.040069
44,38.207585,-89.036246
45,38.203332,-89.022324
46,38.211398,-89.022333
47,38.191657,-89.022401
48,38.193337,-89.040123
49,38.19806,-89.030436
50,38.198068,-89.031369
