,lat,lon
0,40.417076,-90.245917
1,40.413419,-90.235902
2,40.403816,-90.236076
3,40.414964,-90.241006
4,40.412889,-90.232988
5,40.417699,-90.248433
6,40.418091,-90.255048
7,40.408338,-90.245182
8,40.404307,-90.237978
9,40.40441,-90.238709
10,40.400369,-90.245334
11,40.404624,-90.241084
12,40.4227,-90.251253
13,40.4179,-90.251838
14,40.417259,-90.246204
15,40.421479,-90.251259
16,40.400167,-90.250288
17,40.409541,-90.245167
18,40.422179,-90.251255
19,40.404312,-90.238007
20,40.417965,-90.252921
21,40.400172,-90.249943
22,40.404493,-90.239539
23,40.417479,-90.246729
24,40.414961,-90.238156
25,40.417646,-90.247788
26,40.402742,-90.232927
27,40.407373,-90.245201
28,40.420431,-90.251257
29,40.40027,-90.246257
30,40.418211,-90.255984
31,40.412823,-90.232655
32,40.413678,-90.237446
33,40.402989,-90.233648
34,40.404376,-90.246986
35,40.419055,-90.25121
36,40.417664,-90.247949
37,40.404376,-90.246986
38,40.410158,-90.245159
39,40.413498,-90.236508
40,40.418778,-90.251197
41,40.418803,-90.251198
42,40.400167,-90.250288
43,40.404345,-90.238246
44,40.414882,-90.246739
45,40.409174,-90.245172
46,40.417865,-90.251253
47,40.41344,-90.236088
48,40.413147,-90.245123
49,40.400174,-90.249798
50,40.414882,-90.246739
