,lat,lon
0,40.048859,-88.047882
1,40.048085,-88.047879
2,40.051851,-88.047887
3,40.043584,-88.048345
4,40.047253,-88.035708
5,40.053144,-88.037653
6,40.054394,-88.035906
7,40.048318,-88.047879
8,40.048103,-88.038342
9,40.047266,-88.038352
10,40.054369,-88.033852
11,40.054437,-88.040565
12,40.047255,-88.036168
13,40.054416,-88.037838
14,40.054455,-88.042902
15,40.050854,-88.038333
16,40.051098,-88.038335
17,40.04639,-88.038327
18,40.058155,-88.047672
19,40.054452,-88.042621
20,40.047253,-88.035708
21,40.058666,-88.047671
22,40.054372,-88.034486
23,40.054432,-88.039823
24,40.051887,-88.038342
25,40.054368,-88.033656
26,40.053018,-88.047892
27,40.046364,-88.038327
28,40.046995,-88.047871
29,40.051513,-88.038339
30,40.051887,-88.047887
31,40.050396,-88.038333
32,40.047253,-88.035708
33,40.054449,-88.042192
34,40.054372,-88.03444
35,40.051469,-88.038338
36,40.050235,-88.038333
37,40.054389,-88.035656
38,40.054411,-88.037367
39,40.048412,-88.04788
40,40.051297,-88.038337
41,40.045642,-88.047851
42,40.059007,-88.047671
43,40.047253,-88.035708
44,40.047256,-88.036682
45,40.047253,-88.035708
46,40.052851,-88.047891
47,40.043754,-88.04826
48,40.05452,-88.049378
49,40.049859,-88.047886
50,40.049473,-88.038333
