,lat,lon
0,42.305444,-89.081908
1,42.295147,-89.073476
2,42.29948,-89.079316
3,42.293833,-89.083748
4,42.303251,-89.074349
5,42.299477,-89.079804
6,42.304649,-89.083965
7,42.305768,-89.082587
8,42.297401,-89.083367
9,42.297833,-89.076872
10,42.303112,-89.074474
11,42.296445,-89.081971
12,42.299497,-89.077996
13,42.303993,-89.083287
14,42.298376,-89.078401
15,42.295466,-89.081946
16,42.305349,-89.076253
17,42.293714,-89.078016
18,42.29867,-89.082627
19,42.302332,-89.07644
20,42.302398,-89.07762
21,42.299078,-89.077059
22,42.304432,-89.077121
23,42.30136,-89.082767
24,42.302443,-89.083269
25,42.299504,-89.077769
26,42.297488,-89.072631
27,42.301376,-89.081089
28,42.305054,-89.083979
29,42.305349,-89.076253
30,42.302273,-89.074639
31,42.303109,-89.08268
32,42.298424,-89.081198
33,42.297373,-89.07474
34,42.294149,-89.075873
35,42.302745,-89.08356
36,42.298328,-89.078401
37,42.302443,-89.083269
38,42.2996,-89.072192
39,42.296521,-89.084056
40,42.300439,-89.07462
41,42.299459,-89.083494
42,42.30347,-89.083951
43,42.305432,-89.077794
44,42.305028,-89.077128
45,42.293484,-89.084735
46,42.296614,-89.074721
47,42.297866,-89.072991
48,42.297456,-89.082617
49,42.295482,-89.075258
50,42.294847,-89.078036
