,lat,lon
0,38.244486,-88.875487
1,38.243054,-88.869865
2,38.236426,-88.867564
3,38.229243,-88.87379
4,38.243885,-88.858122
5,38.228659,-88.873712
6,38.229209,-88.876114
7,38.237535,-88.873328
8,38.241972,-88.876518
9,38.229218,-88.861463
10,38.229193,-88.876766
11,38.229192,-88.858646
12,38.244007,-88.863916
13,38.241209,-88.869886
14,38.235931,-88.866129
15,38.236674,-88.865471
16,38.229217,-88.86136
17,38.237452,-88.873963
18,38.24297,-88.875201
19,38.237535,-88.873328
20,38.23705,-88.864857
21,38.236351,-88.867345
22,38.23705,-88.864857
23,38.243903,-88.877214
24,38.227023,-88.872343
25,38.22918,-88.856901
26,38.229237,-88.874705
27,38.232549,-88.86997
28,38.242323,-88.874591
29,38.239807,-88.869898
30,38.237389,-88.864908
31,38.243909,-88.859294
32,38.241618,-88.856971
33,38.229011,-88.870013
34,38.234607,-88.869948
35,38.242028,-88.876219
36,38.2292,-88.859732
37,38.243968,-88.862074
38,38.244006,-88.863892
39,38.23705,-88.864857
40,38.237389,-88.864908
41,38.233824,-88.869956
42,38.234447,-88.868834
43,38.243932,-88.860393
44,38.237535,-88.873328
45,38.243996,-88.863411
46,38.235931,-88.866129
47,38.229199,-88.859607
48,38.231459,-88.869982
49,38.23705,-88.864857
50,38.242625,-88.869873
