,lat,lon
0,37.442782,-88.724296
1,37.446059,-88.742177
2,37.437369,-88.737089
3,37.435335,-88.734149
4,37.441638,-88.741479
5,37.435595,-88.734645
6,37.436539,-88.736106
7,37.430288,-88.724529
8,37.441165,-88.724324
9,37.45082,-88.744464
10,37.43752,-88.737285
11,37.434934,-88.733513
12,37.43419,-88.733468
13,37.438763,-88.738736
14,37.448158,-88.742404
15,37.431988,-88.729264
16,37.441115,-88.724325
17,37.435094,-88.733676
18,37.429477,-88.724512
19,37.449866,-88.743307
20,37.435269,-88.734012
21,37.429122,-88.730916
22,37.452623,-88.724505
23,37.44897,-88.724279
24,37.443845,-88.742006
25,37.449601,-88.742982
26,37.448567,-88.724277
27,37.437583,-88.737368
28,37.429814,-88.730245
29,37.431907,-88.72912
30,37.429804,-88.729036
31,37.451363,-88.724553
32,37.440537,-88.740064
33,37.44904,-88.742511
34,37.449177,-88.742561
35,37.438763,-88.738736
36,37.438828,-88.738783
37,37.429036,-88.724503
38,37.432729,-88.732896
39,37.428484,-88.729012
40,37.450161,-88.74367
41,37.43751,-88.737273
42,37.436511,-88.736065
43,37.431023,-88.72892
44,37.438249,-88.738233
45,37.430805,-88.724539
46,37.44904,-88.742511
47,37.431144,-88.724547
48,37.44768,-88.724275
49,37.45095,-88.74462
50,37.428318,-88.724488
