,lat,lon
0,41.781865,-87.721904
1,41.778757,-87.716431
2,41.778641,-87.717858
3,41.782379,-87.718143
4,41.781403,-87.721967
5,41.779212,-87.717095
6,41.778323,-87.721264
7,41.783762,-87.716893
8,41.780545,-87.719338
9,41.780967,-87.721186
10,41.781548,-87.720392
11,41.779221,-87.716368
12,41.780048,-87.721526
13,41.78241,-87.716341
14,41.783779,-87.715881
15,41.780517,-87.721012
16,41.778276,-87.717323
17,41.782055,-87.722345
18,41.77993,-87.722792
19,41.779658,-87.717085
20,41.777762,-87.720858
21,41.779069,-87.722765
22,41.782304,-87.72248
23,41.783672,-87.722141
24,41.782705,-87.722865
25,41.778732,-87.718005
26,41.778669,-87.722012
27,41.781496,-87.715687
28,41.778208,-87.72294
29,41.781917,-87.718236
30,41.783722,-87.719242
31,41.777358,-87.717994
32,41.781915,-87.718369
33,41.78025,-87.723412
34,41.779976,-87.720347
35,41.783721,-87.719312
36,41.781891,-87.720012
37,41.781461,-87.718089
38,41.778757,-87.716429
39,41.779646,-87.717803
40,41.777328,-87.719853
41,41.778293,-87.716261
42,41.77806,-87.723369
43,41.782846,-87.716845
44,41.782079,-87.71795
45,41.777312,-87.720856
46,41.778026,-87.722468
47,41.783753,-87.717423
48,41.781466,-87.717698
49,41.777938,-87.722735
50,41.777297,-87.721763
