,lat,lon
0,39.335445,-88.444979
1,39.340545,-88.429047
2,39.32086,-88.448103
3,39.327341,-88.445808
4,39.320711,-88.437976
5,39.330856,-88.427756
6,39.317567,-88.44268
7,39.328655,-88.448164
8,39.323812,-88.436873
9,39.335963,-88.452967
10,39.322158,-88.447712
11,39.330852,-88.44048
12,39.318793,-88.441642
13,39.334813,-88.452962
14,39.337229,-88.444143
15,39.334045,-88.432149
16,39.328644,-88.434617
17,39.318795,-88.441001
18,39.317607,-88.444967
19,39.32785,-88.44169
20,39.327335,-88.4436
21,39.340751,-88.452995
22,39.336077,-88.444682
23,39.327551,-88.452918
24,39.330849,-88.440533
25,39.319706,-88.450723
26,39.330874,-88.438073
27,39.33538,-88.431461
28,39.337067,-88.444219
29,39.336644,-88.444417
30,39.320703,-88.437677
31,39.330874,-88.438016
32,39.326982,-88.43538
33,39.323923,-88.451257
34,39.32785,-88.44169
35,39.324333,-88.449403
36,39.330876,-88.437593
37,39.317968,-88.438054
38,39.338789,-88.443414
39,39.318791,-88.440507
40,39.341057,-88.442367
41,39.330876,-88.437582
42,39.316367,-88.435684
43,39.321881,-88.44659
44,39.339412,-88.443127
45,39.33614,-88.452972
46,39.338418,-88.452985
47,39.329574,-88.433846
48,39.332755,-88.446235
49,39.321881,-88.44659
50,39.330873,-88.429646
