,lat,lon
0,41.366945,-88.705372
1,41.375347,-88.718002
2,41.375561,-88.716007
3,41.369022,-88.717934
4,41.367818,-88.716717
5,41.360678,-88.719931
6,41.368611,-88.704726
7,41.370299,-88.722088
8,41.378297,-88.7063
9,41.372756,-88.706111
10,41.3686,-88.712232
11,41.37534,-88.712116
12,41.375348,-88.720515
13,41.364249,-88.705996
14,41.361323,-88.703209
15,41.375344,-88.715074
16,41.375352,-88.722127
17,41.375563,-88.716856
18,41.375348,-88.719078
19,41.368599,-88.71297
20,41.37556,-88.714985
21,41.375347,-88.718242
22,41.368955,-88.717593
23,41.364321,-88.709626
24,41.37556,-88.715326
25,41.368609,-88.707779
26,41.373484,-88.706131
27,41.362925,-88.716981
28,41.375562,-88.720278
29,41.362249,-88.714208
30,41.364953,-88.716503
31,41.379516,-88.706327
32,41.362035,-88.707592
33,41.372292,-88.7061
34,41.364667,-88.706006
35,41.36933,-88.720373
36,41.375343,-88.714182
37,41.375554,-88.711329
38,41.375549,-88.708762
39,41.367236,-88.719685
40,41.368607,-88.708757
41,41.371344,-88.706078
42,41.368604,-88.710227
43,41.375347,-88.716841
44,41.370742,-88.706064
45,41.365074,-88.71915
46,41.375557,-88.713523
47,41.368988,-88.71776
48,41.37554,-88.704565
49,41.368723,-88.716293
50,41.363006,-88.714829
