,lat,lon
0,41.453973,-88.692427
1,41.454127,-88.692482
2,41.454166,-88.692496
3,41.461725,-88.696452
4,41.459545,-88.692925
5,41.46145,-88.694129
6,41.461153,-88.697791
7,41.453486,-88.700644
8,41.455749,-88.703386
9,41.466163,-88.689489
10,41.453793,-88.696316
11,41.4538,-88.696716
12,41.453755,-88.692459
13,41.470565,-88.698847
14,41.451468,-88.692605
15,41.461474,-88.692408
16,41.455068,-88.706698
17,41.457479,-88.701234
18,41.47057,-88.698346
19,41.452776,-88.707217
20,41.453497,-88.700485
21,41.457459,-88.692878
22,41.454505,-88.705376
23,41.452407,-88.704757
24,41.461708,-88.696419
25,41.470584,-88.697042
26,41.453755,-88.692459
27,41.465592,-88.693305
28,41.456571,-88.692833
29,41.461513,-88.692412
30,41.451782,-88.705575
31,41.461716,-88.696582
32,41.453597,-88.698986
33,41.455749,-88.703386
34,41.466103,-88.688253
35,41.460227,-88.692925
36,41.453595,-88.699017
37,41.470523,-88.705538
38,41.455749,-88.703386
39,41.452411,-88.704397
40,41.454505,-88.705376
41,41.467404,-88.691944
42,41.470532,-88.701879
43,41.461291,-88.69773
44,41.455067,-88.706986
45,41.463464,-88.692348
46,41.470596,-88.69586
47,41.45378,-88.695625
48,41.461438,-88.692426
49,41.455067,-88.707019
50,41.469717,-88.690779
