,lat,lon
0,39.205056,-88.125009
1,39.20662,-88.117726
2,39.19487,-88.13231
3,39.193244,-88.135924
4,39.201111,-88.115087
5,39.210855,-88.135977
6,39.211665,-88.134999
7,39.200802,-88.125631
8,39.199199,-88.117544
9,39.204351,-88.122581
10,39.211665,-88.134999
11,39.200613,-88.136028
12,39.215581,-88.120146
13,39.205319,-88.126096
14,39.215634,-88.121713
15,39.211808,-88.117858
16,39.192161,-88.128515
17,39.20101,-88.129562
18,39.196141,-88.117444
19,39.191511,-88.119742
20,39.204549,-88.123105
21,39.210381,-88.139439
22,39.211665,-88.134999
23,39.211126,-88.117839
24,39.20705,-88.13016
25,39.19528,-88.117416
26,39.193635,-88.124055
27,39.206855,-88.129654
28,39.200919,-88.121964
29,39.212566,-88.11788
30,39.215634,-88.121713
31,39.212243,-88.117871
32,39.208755,-88.134942
33,39.209385,-88.136699
34,39.209165,-88.117793
35,39.20096,-88.140286
36,39.206777,-88.129489
37,39.205235,-88.125747
38,39.211934,-88.117862
39,39.200786,-88.126506
40,39.191012,-88.117289
41,39.201143,-88.116259
42,39.193653,-88.123325
43,39.19487,-88.13231
44,39.200949,-88.131106
45,39.200656,-88.132876
46,39.215784,-88.121742
47,39.198603,-88.117524
48,39.210812,-88.11783
49,39.193251,-88.135852
50,39.207502,-88.131425
