,lat,lon
0,41.382008,-89.122897
1,41.381862,-89.131921
2,41.381761,-89.139376
3,41.371623,-89.132069
4,41.381834,-89.134577
5,41.381859,-89.13219
6,41.378034,-89.125636
7,41.371661,-89.129935
8,41.374184,-89.137369
9,41.368169,-89.130069
10,41.38357,-89.125685
11,41.381843,-89.133702
12,41.371992,-89.123514
13,41.371671,-89.129316
14,41.3756,-89.125621
15,41.381829,-89.135087
16,41.386799,-89.125733
17,41.382049,-89.12077
18,41.381863,-89.131852
19,41.381846,-89.133493
20,41.382014,-89.122588
21,41.377363,-89.125632
22,41.381817,-89.136283
23,41.371594,-89.133732
24,41.374684,-89.125415
25,41.374173,-89.137874
26,41.381763,-89.139078
27,41.381772,-89.138251
28,41.381812,-89.136488
29,41.371601,-89.133351
30,41.371701,-89.127169
31,41.369855,-89.127515
32,41.381807,-89.136722
33,41.381764,-89.138991
34,41.378108,-89.125637
35,41.374443,-89.121858
36,41.370322,-89.139381
37,41.371532,-89.134964
38,41.372382,-89.121785
39,41.384189,-89.125694
40,41.373967,-89.136822
41,41.381819,-89.136057
42,41.381767,-89.138669
43,41.381887,-89.129976
44,41.371606,-89.133079
45,41.377246,-89.125631
46,41.381753,-89.140223
47,41.386781,-89.125732
48,41.368169,-89.130069
49,41.381869,-89.131433
50,41.371648,-89.130644
