,lat,lon
0,39.999435,-91.376988
1,39.999137,-91.376993
2,39.999714,-91.38315
3,40.001278,-91.37961
4,40.000259,-91.376982
5,39.994195,-91.370994
6,39.989515,-91.386579
7,40.002948,-91.374941
8,40.005188,-91.376895
9,39.999438,-91.376988
10,40.004953,-91.376897
11,39.992158,-91.389285
12,39.999315,-91.37699
13,39.997516,-91.387934
14,39.998852,-91.385331
15,40.008865,-91.37965
16,39.998888,-91.385245
17,40.008956,-91.390458
18,40.00393,-91.372753
19,39.994737,-91.390961
20,39.993441,-91.377035
21,40.002687,-91.375588
22,39.994258,-91.376279
23,39.997646,-91.387724
24,40.004112,-91.37691
25,39.997929,-91.377009
26,40.003749,-91.373094
27,40.005277,-91.376894
28,39.991517,-91.389685
29,39.99524,-91.371592
30,40.00539,-91.37089
31,40.006505,-91.376884
32,39.994279,-91.377786
33,40.000174,-91.381979
34,39.991626,-91.377057
35,40.005627,-91.37689
36,40.005593,-91.376891
37,39.994258,-91.376249
38,39.995705,-91.372747
39,39.990041,-91.377086
40,39.994208,-91.372573
41,39.99077,-91.390991
42,40.008953,-91.389965
43,40.008346,-91.37234
44,40.008834,-91.3774
45,39.991165,-91.386583
46,40.004475,-91.371818
47,40.008928,-91.3857
48,40.008898,-91.382297
49,40.005331,-91.376893
50,39.994315,-91.382149
