,lat,lon
0,41.593115,-89.034585
1,41.584649,-89.024181
2,41.583263,-89.040297
3,41.594185,-89.034626
4,41.583278,-89.038991
5,41.590513,-89.034485
6,41.583316,-89.035808
7,41.598134,-89.025914
8,41.598154,-89.024074
9,41.583426,-89.027574
10,41.597223,-89.034743
11,41.584649,-89.024181
12,41.593108,-89.034585
13,41.590631,-89.034489
14,41.583402,-89.029323
15,41.584709,-89.034262
16,41.590838,-89.034497
17,41.583343,-89.033608
18,41.583259,-89.040605
19,41.584649,-89.024181
20,41.598031,-89.037046
21,41.587199,-89.034358
22,41.598025,-89.039605
23,41.59808,-89.03087
24,41.583255,-89.040944
25,41.588026,-89.034389
26,41.592522,-89.034562
27,41.598119,-89.027334
28,41.583239,-89.042327
29,41.583248,-89.041532
30,41.598069,-89.031817
31,41.598143,-89.025062
32,41.598148,-89.024682
33,41.598079,-89.030942
34,41.583264,-89.040246
35,41.586518,-89.034331
36,41.583474,-89.02407
37,41.584649,-89.024181
38,41.590735,-89.034493
39,41.598099,-89.029096
40,41.583404,-89.029201
41,41.58324,-89.04223
42,41.592304,-89.034554
43,41.58065,-89.034187
44,41.583269,-89.039828
45,41.584649,-89.024181
46,41.591637,-89.034528
47,41.5833,-89.037209
48,41.581875,-89.034205
49,41.594164,-89.034625
50,41.598023,-89.040198
