,lat,lon
0,39.889989,-91.362324
1,39.889582,-91.361652
2,39.904692,-91.352349
3,39.901033,-91.362177
4,39.901325,-91.362349
5,39.897259,-91.350659
6,39.897255,-91.351544
7,39.888313,-91.34916
8,39.88567,-91.358642
9,39.887068,-91.35868
10,39.902757,-91.365279
11,39.90468,-91.353804
12,39.897262,-91.365106
13,39.895673,-91.354883
14,39.897247,-91.353185
15,39.904692,-91.352349
16,39.901357,-91.362354
17,39.885646,-91.358642
18,39.894203,-91.35489
19,39.903875,-91.358655
20,39.903912,-91.364088
21,39.899485,-91.358704
22,39.8857,-91.349063
23,39.900967,-91.364134
24,39.889977,-91.354959
25,39.887717,-91.363939
26,39.889975,-91.355964
27,39.897271,-91.348385
28,39.900889,-91.363378
29,39.899475,-91.358704
30,39.889987,-91.345989
31,39.897251,-91.363662
32,39.897215,-91.359138
33,39.901265,-91.358678
34,39.897271,-91.348295
35,39.897261,-91.350347
36,39.899727,-91.361579
37,39.897266,-91.349321
38,39.884334,-91.348415
39,39.889954,-91.351718
40,39.889971,-91.35731
41,39.897251,-91.352375
42,39.887223,-91.362222
43,39.89727,-91.348544
44,39.902757,-91.365279
45,39.891196,-91.362697
46,39.893495,-91.354885
47,39.894111,-91.358651
48,39.88841,-91.35867
49,39.901209,-91.358679
50,39.891199,-91.362504
