,lat,lon
0,42.141503,-87.954301
1,42.141858,-87.949913
2,42.144222,-87.954332
3,42.142135,-87.950548
4,42.142626,-87.949755
5,42.139552,-87.954293
6,42.143591,-87.956014
7,42.139995,-87.950261
8,42.136487,-87.951487
9,42.142258,-87.953865
10,42.142044,-87.955364
11,42.137333,-87.95329
12,42.136945,-87.955325
13,42.140807,-87.948675
14,42.143682,-87.949933
15,42.142044,-87.955364
16,42.136944,-87.95605
17,42.143096,-87.953372
18,42.138443,-87.95302
19,42.143584,-87.949845
20,42.138502,-87.956224
21,42.142252,-87.950606
22,42.139555,-87.954444
23,42.143184,-87.953511
24,42.13649,-87.951722
25,42.142495,-87.948613
26,42.138768,-87.94995
27,42.140286,-87.95031
28,42.141234,-87.954446
29,42.143783,-87.951325
30,42.141889,-87.949915
31,42.142599,-87.949812
32,42.143554,-87.950596
33,42.140357,-87.955451
34,42.142316,-87.953824
35,42.143494,-87.956088
36,42.140266,-87.950299
37,42.137333,-87.95363
38,42.140073,-87.953196
39,42.141953,-87.94862
40,42.137091,-87.956179
41,42.143791,-87.951552
42,42.138675,-87.95442
43,42.142502,-87.948613
44,42.140943,-87.954258
45,42.140491,-87.954785
46,42.140066,-87.953199
47,42.141201,-87.953252
48,42.137447,-87.951898
49,42.141749,-87.948627
50,42.142794,-87.949992
