,lat,lon
0,40.216685,-88.144471
1,40.215159,-88.139697
2,40.214073,-88.144467
3,40.224521,-88.135637
4,40.215173,-88.134957
5,40.215166,-88.137336
6,40.215175,-88.134157
7,40.224447,-88.148175
8,40.211913,-88.144456
9,40.219183,-88.144479
10,40.225079,-88.135784
11,40.21518,-88.13235
12,40.210015,-88.144446
13,40.224539,-88.133955
14,40.224545,-88.133312
15,40.220042,-88.144482
16,40.221162,-88.144486
17,40.215118,-88.148227
18,40.224511,-88.138711
19,40.215127,-88.146686
20,40.215165,-88.137678
21,40.225648,-88.135782
22,40.224515,-88.137523
23,40.215164,-88.138102
24,40.219195,-88.144479
25,40.224934,-88.135783
26,40.224466,-88.144324
27,40.215175,-88.13442
28,40.215158,-88.139929
29,40.21513,-88.146168
30,40.215118,-88.148221
31,40.224454,-88.146266
32,40.215167,-88.137016
33,40.224512,-88.138605
34,40.21513,-88.14614
35,40.215165,-88.137839
36,40.215149,-88.142242
37,40.22534,-88.135783
38,40.22449,-88.141375
39,40.219365,-88.144479
40,40.213901,-88.144466
41,40.211657,-88.144455
42,40.221649,-88.144488
43,40.215133,-88.145723
44,40.215178,-88.133193
45,40.224532,-88.13466
46,40.215157,-88.140293
47,40.215165,-88.137681
48,40.210829,-88.144451
49,40.221232,-88.144486
50,40.224511,-88.138895
