,lat,lon
0,37.582319,-88.828264
1,37.592919,-88.827465
2,37.571103,-88.832832
3,37.571095,-88.834337
4,37.592515,-88.842033
5,37.592058,-88.827793
6,37.589894,-88.833353
7,37.572704,-88.837069
8,37.593204,-88.827358
9,37.595859,-88.84423
10,37.58122,-88.841808
11,37.591744,-88.827924
12,37.589849,-88.835245
13,37.582319,-88.828264
14,37.589783,-88.836686
15,37.571103,-88.832832
16,37.591326,-88.828052
17,37.572016,-88.851007
18,37.572022,-88.850943
19,37.595046,-88.842041
20,37.573217,-88.846578
21,37.58939,-88.847072
22,37.58142,-88.84181
23,37.59238,-88.842032
24,37.593204,-88.827358
25,37.593204,-88.827358
26,37.593204,-88.827358
27,37.592945,-88.827455
28,37.572339,-88.847461
29,37.581943,-88.841815
30,37.57101,-88.832699
31,37.589406,-88.845686
32,37.593204,-88.827358
33,37.582677,-88.841834
34,37.594599,-88.842048
35,37.581413,-88.84181
36,37.593204,-88.827358
37,37.582319,-88.828264
38,37.577288,-88.8418
39,37.572876,-88.837108
40,37.592439,-88.842032
41,37.574183,-88.840826
42,37.583542,-88.841862
43,37.574564,-88.844518
44,37.57588,-88.841797
45,37.589896,-88.833209
46,37.571103,-88.832832
47,37.571067,-88.832754
48,37.58734,-88.828163
49,37.589468,-88.842655
50,37.57413,-88.837617
