,lat,lon
0,42.417464,-89.003841
1,42.414835,-89.007948
2,42.42038,-89.003426
3,42.416768,-89.004877
4,42.420638,-89.001137
5,42.408739,-89.006587
6,42.418623,-89.003197
7,42.42079,-89.001217
8,42.42042,-89.00639
9,42.416333,-89.006202
10,42.420158,-89.006396
11,42.420638,-89.001137
12,42.418618,-89.007246
13,42.418625,-89.006087
14,42.41108,-88.999521
15,42.418203,-89.003386
16,42.410866,-89.007068
17,42.415694,-89.000202
18,42.418657,-88.99835
19,42.411361,-89.000579
20,42.41197,-89.00878
21,42.414614,-89.00732
22,42.415326,-89.000212
23,42.413692,-89.010657
24,42.413108,-89.006628
25,42.413044,-89.010272
26,42.416709,-89.007978
27,42.418412,-89.010338
28,42.410937,-88.998658
29,42.415326,-89.000212
30,42.411832,-89.00172
31,42.418246,-89.004909
32,42.409521,-89.005131
33,42.412006,-89.002124
34,42.419419,-89.004939
35,42.415394,-89.00951
36,42.418762,-89.00642
37,42.411378,-89.009472
38,42.414879,-89.003423
39,42.416889,-89.000317
40,42.409521,-89.005131
41,42.418627,-89.001658
42,42.412701,-89.003743
43,42.410805,-89.007033
44,42.415536,-89.009511
45,42.416328,-89.000973
46,42.410369,-89.010402
47,42.417677,-89.009548
48,42.415326,-89.000212
49,42.418618,-89.007163
50,42.416019,-89.009516
