,lat,lon
0,37.497934,-88.953377
1,37.496526,-88.970239
2,37.48957,-88.970229
3,37.510262,-88.958457
4,37.490061,-88.951671
5,37.506505,-88.95431
6,37.495169,-88.970232
7,37.502438,-88.970242
8,37.489685,-88.970229
9,37.495679,-88.970239
10,37.501737,-88.953404
11,37.490121,-88.970229
12,37.503808,-88.953613
13,37.50533,-88.954665
14,37.49459,-88.970233
15,37.510625,-88.958781
16,37.505647,-88.970239
17,37.495615,-88.953223
18,37.493111,-88.95188
19,37.498515,-88.970237
20,37.492455,-88.951731
21,37.496054,-88.97024
22,37.50092,-88.95341
23,37.501216,-88.95341
24,37.495169,-88.970232
25,37.500682,-88.953408
26,37.495817,-88.953294
27,37.50806,-88.970764
28,37.497944,-88.970237
29,37.489768,-88.970229
30,37.488979,-88.951684
31,37.491918,-88.97023
32,37.495268,-88.950731
33,37.486429,-88.951691
34,37.501122,-88.95341
35,37.5006,-88.953406
36,37.508751,-88.969971
37,37.493452,-88.970232
38,37.488329,-88.951686
39,37.489386,-88.951681
40,37.501702,-88.953405
41,37.508106,-88.957176
42,37.493503,-88.970232
43,37.491163,-88.95163
44,37.501018,-88.97024
45,37.491812,-88.97023
46,37.489717,-88.951674
47,37.491764,-88.97023
48,37.489692,-88.970229
49,37.50473,-88.970239
50,37.503068,-88.970244
