,lat,lon
0,40.120207,-88.176742
1,40.117485,-88.166287
2,40.126162,-88.173992
3,40.120218,-88.167169
4,40.122241,-88.176445
5,40.131427,-88.166721
6,40.118514,-88.164039
7,40.120235,-88.163232
8,40.127916,-88.162827
9,40.129103,-88.177317
10,40.120479,-88.165243
11,40.121392,-88.175555
12,40.132298,-88.171065
13,40.131767,-88.166774
14,40.12761,-88.171328
15,40.118287,-88.1681
16,40.130498,-88.163983
17,40.126594,-88.173465
18,40.125527,-88.16279
19,40.131418,-88.164136
20,40.127561,-88.176628
21,40.122759,-88.170887
22,40.118019,-88.166685
23,40.12763,-88.168753
24,40.12478,-88.162775
25,40.120495,-88.165687
26,40.122588,-88.172123
27,40.122267,-88.169231
28,40.131344,-88.166857
29,40.122629,-88.170073
30,40.126145,-88.174024
31,40.131406,-88.166114
32,40.121748,-88.174938
33,40.121904,-88.163381
34,40.127607,-88.171674
35,40.122542,-88.172273
36,40.120937,-88.171148
37,40.118773,-88.175238
38,40.121839,-88.175886
39,40.117737,-88.173722
40,40.120463,-88.170474
41,40.127866,-88.176939
42,40.128384,-88.162835
43,40.116561,-88.162629
44,40.118942,-88.161215
45,40.1299,-88.17002
46,40.127652,-88.166697
47,40.12758,-88.175201
48,40.122749,-88.170746
49,40.127238,-88.162818
50,40.129226,-88.168897
