,lat,lon
0,41.877397,-87.699584
1,41.872547,-87.703433
2,41.87868,-87.702388
3,41.87947,-87.701154
4,41.87591,-87.703954
5,41.878517,-87.703776
6,41.876511,-87.703536
7,41.87833,-87.697671
8,41.874456,-87.702682
9,41.873268,-87.703291
10,41.873792,-87.696297
11,41.875366,-87.700668
12,41.878204,-87.699346
13,41.872836,-87.700597
14,41.878384,-87.702381
15,41.87849,-87.70387
16,41.875124,-87.698737
17,41.87592,-87.702848
18,41.872406,-87.700968
19,41.877885,-87.697616
20,41.874528,-87.698571
21,41.871656,-87.698489
22,41.872877,-87.697203
23,41.879372,-87.702925
24,41.87495,-87.703996
25,41.873765,-87.69904
26,41.877064,-87.696049
27,41.877875,-87.696861
28,41.876747,-87.697395
29,41.871813,-87.698494
30,41.87741,-87.698184
31,41.877919,-87.704196
32,41.876438,-87.696394
33,41.879679,-87.699569
34,41.874326,-87.698453
35,41.873329,-87.697385
36,41.875597,-87.69853
37,41.87329,-87.700198
38,41.873282,-87.702397
39,41.877919,-87.701743
40,41.876953,-87.697515
41,41.878338,-87.696891
42,41.876416,-87.69833
43,41.876919,-87.700416
44,41.873938,-87.696753
45,41.871934,-87.700015
46,41.877435,-87.696094
47,41.872848,-87.699585
48,41.873718,-87.703482
49,41.878987,-87.702084
50,41.873268,-87.696085
