,lat,lon
0,42.015498,-87.956081
1,42.013748,-87.956618
2,42.014842,-87.952684
3,42.009733,-87.955043
4,42.010018,-87.956883
5,42.010705,-87.956901
6,42.008945,-87.957585
7,42.008105,-87.95348
8,42.008767,-87.951935
9,42.013701,-87.953476
10,42.011187,-87.956008
11,42.010323,-87.952543
12,42.01032,-87.958671
13,42.014129,-87.956089
14,42.010417,-87.952916
15,42.010808,-87.959741
16,42.015363,-87.951994
17,42.010901,-87.95691
18,42.012056,-87.959163
19,42.013932,-87.956621
20,42.008945,-87.957769
21,42.015856,-87.952505
22,42.015499,-87.956001
23,42.013524,-87.95849
24,42.009194,-87.955028
25,42.007818,-87.955681
26,42.012035,-87.95345
27,42.015499,-87.956014
28,42.009094,-87.955025
29,42.011314,-87.953436
30,42.013017,-87.954046
31,42.008991,-87.958742
32,42.012576,-87.954943
33,42.008697,-87.952846
34,42.007821,-87.95553
35,42.008945,-87.95732
36,42.008767,-87.951988
37,42.0104,-87.953224
38,42.008944,-87.95702
39,42.01415,-87.954951
40,42.00806,-87.959441
41,42.010081,-87.951916
42,42.012686,-87.953463
43,42.008772,-87.953489
44,42.014241,-87.953481
45,42.008616,-87.953487
46,42.015704,-87.952565
47,42.013675,-87.953476
48,42.013682,-87.953476
49,42.011021,-87.952037
50,42.010239,-87.954465
