,lat,lon
0,42.399878,-89.011494
1,42.392618,-89.007831
2,42.394885,-89.014102
3,42.398217,-89.009177
4,42.391621,-89.012091
5,42.402168,-89.010667
6,42.400566,-89.010669
7,42.398035,-89.008703
8,42.391704,-89.012427
9,42.394485,-89.012577
10,42.391296,-89.007089
11,42.401889,-89.014331
12,42.395799,-89.011979
13,42.3964,-89.005474
14,42.398036,-89.007174
15,42.393044,-89.008874
16,42.393186,-89.005684
17,42.390496,-89.012709
18,42.399604,-89.009944
19,42.400313,-89.012252
20,42.395942,-89.01445
21,42.401563,-89.010871
22,42.396903,-89.013665
23,42.400779,-89.011135
24,42.394155,-89.015383
25,42.395352,-89.008964
26,42.391314,-89.008827
27,42.394787,-89.007452
28,42.401889,-89.014331
29,42.391305,-89.005603
30,42.399084,-89.005867
31,42.391303,-89.007705
32,42.391296,-89.006368
33,42.397598,-89.013607
34,42.391759,-89.012735
35,42.396602,-89.010683
36,42.392681,-89.006194
37,42.396344,-89.014245
38,42.401889,-89.014331
39,42.390351,-89.012739
40,42.393565,-89.005327
41,42.391313,-89.005135
42,42.393845,-89.010648
43,42.402015,-89.011054
44,42.40056,-89.010358
45,42.399467,-89.012631
46,42.394036,-89.015146
47,42.396233,-89.014302
48,42.393845,-89.010648
49,42.393251,-89.005623
50,42.398571,-89.006845
