key,Distance,Time
"(0, 0)",0.0,0.0
"(0, 1)",894.27,3.208666666666667
"(0, 2)",892.49,2.2646666666666664
"(0, 3)",1000.25,3.1138333333333335
"(0, 4)",1230.91,3.9341666666666666
"(0, 5)",1068.89,3.102833333333333
"(0, 6)",363.23,1.2736666666666667
"(0, 7)",714.13,2.641833333333333
"(0, 8)",408.69,1.0966666666666667
"(0, 9)",448.2,1.3758333333333332
"(0, 10)",544.96,1.5956666666666666
"(0, 11)",1013.15,3.0355
"(0, 12)",238.97,0.7571666666666667
"(0, 13)",964.33,3.2729999999999997
"(0, 14)",469.78,1.6196666666666668
"(0, 15)",1093.66,3.3768333333333334
"(0, 16)",1893.51,3.909333333333333
"(0, 17)",1016.52,2.8115
"(0, 18)",615.82,1.8789999999999998
"(0, 19)",1464.46,4.567166666666666
"(0, 20)",903.86,2.8073333333333332
"(0, 21)",906.95,2.2936666666666667
"(0, 22)",1062.14,3.3518333333333334
"(0, 23)",1002.29,2.802
"(0, 24)",679.45,2.039
"(0, 25)",750.53,2.3474999999999997
"(0, 26)",1889.61,3.8938333333333333
"(0, 27)",1212.06,3.759333333333333
"(0, 28)",224.57,0.6736666666666666
"(0, 29)",906.79,2.8161666666666667
"(0, 30)",1004.46,3.3143333333333334
"(0, 31)",947.59,2.8016666666666667
"(0, 32)",394.33,1.2833333333333332
"(0, 33)",874.09,2.9121666666666663
"(0, 34)",468.9,1.6963333333333332
"(0, 35)",765.52,2.796
"(0, 36)",1030.26,3.1866666666666665
"(0, 37)",356.26,1.2456666666666665
"(0, 38)",280.91,0.8411666666666666
"(0, 39)",552.7,2.0315
"(0, 40)",916.86,3.0488333333333335
"(0, 41)",941.04,2.3613333333333335
"(0, 42)",588.89,1.8578333333333332
"(0, 43)",451.05,1.5533333333333335
"(0, 44)",848.36,2.2381666666666664
"(0, 45)",992.56,3.0735
"(0, 46)",493.9,1.43
"(0, 47)",985.36,3.0978333333333334
"(0, 48)",615.51,2.2464999999999997
"(0, 49)",1414.18,4.133333333333333
"(0, 50)",790.61,2.9829999999999997
"(1, 0)",894.27,3.208666666666667
"(1, 1)",0.0,0.0
"(1, 2)",1127.24,3.194166666666667
"(1, 3)",702.11,1.8093333333333332
"(1, 4)",1266.07,4.065
"(1, 5)",1104.04,3.233833333333333
"(1, 6)",531.04,1.9349999999999998
"(1, 7)",180.14,0.5668333333333333
"(1, 8)",844.39,2.8295000000000003
"(1, 9)",683.81,2.308333333333333
"(1, 10)",753.64,2.4203333333333332
"(1, 11)",1047.68,3.163
"(1, 12)",674.67,2.4901666666666666
"(1, 13)",1000.77,3.003833333333333
"(1, 14)",504.68,1.7493333333333332
"(1, 15)",829.97,2.21
"(1, 16)",1364.76,3.979333333333333
"(1, 17)",1454.35,4.050166666666667
"(1, 18)",682.7,2.1366666666666663
"(1, 19)",1101.83,3.2064999999999997
"(1, 20)",541.23,1.4466666666666665
"(1, 21)",1141.7,3.223
"(1, 22)",599.37,1.6933333333333331
"(1, 23)",1401.39,4.1241666666666665
"(1, 24)",714.35,2.1686666666666667
"(1, 25)",687.35,1.8849999999999998
"(1, 26)",1360.86,3.9638333333333335
"(1, 27)",742.69,1.9265
"(1, 28)",760.35,2.806833333333333
"(1, 29)",843.01,2.3491666666666666
"(1, 30)",541.69,1.656
"(1, 31)",1056.32,3.226
"(1, 32)",729.46,2.6138333333333335
"(1, 33)",910.53,2.6428333333333334
"(1, 34)",425.39,1.5125
"(1, 35)",128.75,0.4126666666666667
"(1, 36)",766.57,2.019833333333333
"(1, 37)",538.02,1.9628333333333332
"(1, 38)",716.61,2.574
"(1, 39)",389.7,1.3696666666666668
"(1, 40)",953.3,2.7796666666666665
"(1, 41)",1376.29,4.092833333333333
"(1, 42)",623.8,1.9876666666666667
"(1, 43)",586.5,2.085166666666667
"(1, 44)",1283.61,3.9694999999999996
"(1, 45)",928.78,2.6064999999999996
"(1, 46)",881.5,2.970666666666667
"(1, 47)",622.73,1.7371666666666667
"(1, 48)",351.19,1.1795
"(1, 49)",1005.37,2.5421666666666667
"(1, 50)",279.41,0.8838333333333334
"(2, 0)",992.52,2.664833333333333
"(2, 1)",1127.58,3.195666666666667
"(2, 2)",0.0,0.0
"(2, 3)",1299.79,3.2635
"(2, 4)",654.11,2.3006666666666664
"(2, 5)",492.09,1.4695
"(2, 6)",997.26,2.863
"(2, 7)",947.44,2.628833333333333
"(2, 8)",1042.72,2.686
"(2, 9)",1082.22,2.9651666666666667
"(2, 10)",1178.58,3.1831666666666667
"(2, 11)",1547.16,4.224833333333334
"(2, 12)",872.99,2.3466666666666667
"(2, 13)",1598.45,4.458
"(2, 14)",1102.36,3.2036666666666664
"(2, 15)",1427.65,3.6643333333333334
"(2, 16)",814.72,2.7569999999999997
"(2, 17)",1550.53,4.0008333333333335
"(2, 18)",1249.44,3.4665
"(2, 19)",1699.51,4.660666666666667
"(2, 20)",1138.91,2.9008333333333334
"(2, 21)",14.46,0.028999999999999998
"(2, 22)",1296.24,3.341833333333333
"(2, 23)",1536.3,3.991333333333333
"(2, 24)",477.39,1.3448333333333333
"(2, 25)",1285.03,3.3391666666666664
"(2, 26)",810.82,2.741333333333333
"(2, 27)",1447.12,3.852833333333333
"(2, 28)",858.59,2.263
"(2, 29)",1440.69,3.8033333333333332
"(2, 30)",1238.57,3.3045
"(2, 31)",1481.61,3.991
"(2, 32)",1028.36,2.872666666666667
"(2, 33)",1508.21,4.097166666666666
"(2, 34)",1023.07,2.966666666666667
"(2, 35)",998.83,2.783
"(2, 36)",1364.25,3.4741666666666666
"(2, 37)",990.28,2.835166666666667
"(2, 38)",914.94,2.4305000000000003
"(2, 39)",987.38,2.8238333333333334
"(2, 40)",1550.98,4.233833333333333
"(2, 41)",564.73,1.53
"(2, 42)",1221.48,3.4418333333333333
"(2, 43)",1085.07,3.1426666666666665
"(2, 44)",472.05,1.4068333333333332
"(2, 45)",1526.46,4.060666666666666
"(2, 46)",1126.55,3.0138333333333334
"(2, 47)",1220.41,3.1915
"(2, 48)",880.04,2.612
"(2, 49)",1649.23,4.226833333333333
"(2, 50)",1023.92,2.9699999999999998
"(3, 0)",1001.23,3.1173333333333333
"(3, 1)",702.43,2.0131666666666668
"(3, 2)",1235.24,3.1071666666666666
"(3, 3)",0.0,0.0
"(3, 4)",1374.07,3.9781666666666666
"(3, 5)",1212.05,3.1468333333333334
"(3, 6)",639.05,1.8479999999999999
"(3, 7)",522.3,1.4461666666666666
"(3, 8)",951.35,2.7383333333333333
"(3, 9)",791.82,2.2213333333333334
"(3, 10)",455.37,1.5185
"(3, 11)",345.58,1.3538333333333334
"(3, 12)",781.63,2.3988333333333336
"(3, 13)",298.67,1.1946666666666668
"(3, 14)",612.69,1.6624999999999999
"(3, 15)",127.86,0.4008333333333333
"(3, 16)",1534.68,4.434333333333333
"(3, 17)",752.25,2.241
"(3, 18)",384.43,1.2346666666666666
"(3, 19)",463.99,1.6543333333333334
"(3, 20)",207.7,0.503
"(3, 21)",1249.7,3.136
"(3, 22)",465.73,1.1453333333333333
"(3, 23)",699.29,2.315
"(3, 24)",822.36,2.0816666666666666
"(3, 25)",249.83,0.8666666666666667
"(3, 26)",1530.78,4.418833333333334
"(3, 27)",211.59,0.8463333333333334
"(3, 28)",775.84,2.6430000000000002
"(3, 29)",140.91,0.5399999999999999
"(3, 30)",277.4,0.8185
"(3, 31)",354.22,1.4168333333333334
"(3, 32)",606.27,2.0343333333333335
"(3, 33)",208.43,0.8336666666666667
"(3, 34)",611.81,1.7391666666666665
"(3, 35)",573.68,1.6003333333333332
"(3, 36)",64.45,0.21050000000000002
"(3, 37)",646.02,1.8758333333333332
"(3, 38)",720.31,2.2761666666666667
"(3, 39)",562.41,1.642
"(3, 40)",251.2,0.9703333333333333
"(3, 41)",1483.7,4.003
"(3, 42)",731.81,1.9006666666666667
"(3, 43)",694.5,1.9981666666666666
"(3, 44)",1391.02,3.879833333333333
"(3, 45)",226.68,0.7971666666666666
"(3, 46)",583.24,2.068833333333333
"(3, 47)",289.2,0.7935
"(3, 48)",523.9,1.4518333333333333
"(3, 49)",413.71,1.2205000000000001
"(3, 50)",578.32,1.4946666666666668
"(4, 0)",636.97,2.3685
"(4, 1)",473.97,1.7068333333333332
"(4, 2)",869.94,2.354
"(4, 3)",646.18,1.7746666666666666
"(4, 4)",0.0,0.0
"(4, 5)",846.74,2.393666666666667
"(4, 6)",273.74,1.0948333333333333
"(4, 7)",293.83,1.1398333333333333
"(4, 8)",587.1,1.9895
"(4, 9)",426.51,1.4681666666666666
"(4, 10)",523.27,1.6881666666666668
"(4, 11)",790.54,2.9323333333333332
"(4, 12)",417.37,1.65
"(4, 13)",743.64,2.7731666666666666
"(4, 14)",247.38,0.9093333333333333
"(4, 15)",774.04,2.1753333333333336
"(4, 16)",1169.37,3.6813333333333333
"(4, 17)",1096.79,3.919833333333333
"(4, 18)",425.33,1.4986666666666666
"(4, 19)",1045.9,3.1718333333333333
"(4, 20)",485.3,1.412
"(4, 21)",884.4,2.382833333333333
"(4, 22)",642.63,1.853
"(4, 23)",1082.56,3.9103333333333334
"(4, 24)",457.05,1.3286666666666667
"(4, 25)",429.61,1.6498333333333333
"(4, 26)",1165.47,3.6656666666666666
"(4, 27)",793.51,2.3638333333333335
"(4, 28)",503.05,1.9668333333333334
"(4, 29)",585.87,2.1185
"(4, 30)",584.96,1.8155000000000001
"(4, 31)",799.19,2.9955
"(4, 32)",472.16,1.7738333333333334
"(4, 33)",653.39,2.4123333333333337
"(4, 34)",168.07,0.6723333333333333
"(4, 35)",345.22,1.294
"(4, 36)",710.64,1.9851666666666665
"(4, 37)",280.72,1.1228333333333333
"(4, 38)",459.31,1.734
"(4, 39)",132.38,0.5295
"(4, 40)",696.16,2.549
"(4, 41)",1119.0,3.2526666666666664
"(4, 42)",366.5,1.1475
"(4, 43)",329.2,1.2451666666666665
"(4, 44)",1026.32,3.1295
"(4, 45)",671.64,2.3758333333333335
"(4, 46)",624.76,2.132833333333333
"(4, 47)",566.8,1.7025000000000001
"(4, 48)",195.19,0.7445
"(4, 49)",995.62,2.738
"(4, 50)",370.31,1.4811666666666667
"(5, 0)",1168.94,3.503
"(5, 1)",1001.94,2.8255
"(5, 2)",492.09,1.4695
"(5, 3)",1174.15,2.893333333333333
"(5, 4)",528.47,1.9306666666666668
"(5, 5)",0.0,0.0
"(5, 6)",1003.07,3.0191666666666666
"(5, 7)",821.8,2.2586666666666666
"(5, 8)",1219.14,3.5241666666666664
"(5, 9)",1155.85,3.3925
"(5, 10)",1225.68,3.5045
"(5, 11)",1519.72,4.247166666666667
"(5, 12)",1049.41,3.1846666666666668
"(5, 13)",1472.81,4.088
"(5, 14)",976.72,2.8335
"(5, 15)",1302.0,3.294166666666667
"(5, 16)",689.07,2.3868333333333336
"(5, 17)",2531.23,4.756333333333333
"(5, 18)",1154.73,3.220666666666667
"(5, 19)",1573.87,4.290666666666667
"(5, 20)",1013.27,2.5308333333333333
"(5, 21)",506.55,1.4983333333333335
"(5, 22)",1170.6,2.9716666666666667
"(5, 23)",2517.01,4.746833333333333
"(5, 24)",552.38,1.7771666666666666
"(5, 25)",1159.38,2.9691666666666667
"(5, 26)",685.17,2.3713333333333333
"(5, 27)",1321.47,3.482666666666667
"(5, 28)",1035.02,3.1011666666666664
"(5, 29)",1315.05,3.433333333333333
"(5, 30)",1112.92,2.9343333333333335
"(5, 31)",1528.36,4.3101666666666665
"(5, 32)",1201.5,3.698
"(5, 33)",1382.57,3.727
"(5, 34)",897.43,2.5965
"(5, 35)",873.18,2.4128333333333334
"(5, 36)",1238.6,3.104
"(5, 37)",1010.05,3.0469999999999997
"(5, 38)",1091.36,3.2685
"(5, 39)",861.74,2.4538333333333333
"(5, 40)",1425.33,3.8636666666666666
"(5, 41)",741.15,2.3681666666666668
"(5, 42)",1095.84,3.0716666666666668
"(5, 43)",1058.53,3.1693333333333333
"(5, 44)",648.47,2.2448333333333332
"(5, 45)",1400.81,3.6905
"(5, 46)",1302.97,3.852
"(5, 47)",1094.77,2.8213333333333335
"(5, 48)",754.4,2.241833333333333
"(5, 49)",1523.59,3.8568333333333333
"(5, 50)",898.28,2.6
"(6, 0)",363.23,1.2736666666666667
"(6, 1)",531.04,1.9349999999999998
"(6, 2)",729.1,1.7906666666666666
"(6, 3)",703.25,2.0028333333333332
"(6, 4)",867.92,2.6616666666666666
"(6, 5)",705.9,1.8303333333333331
"(6, 6)",0.0,0.0
"(6, 7)",350.9,1.3681666666666668
"(6, 8)",313.36,0.8945
"(6, 9)",152.77,0.3733333333333333
"(6, 10)",249.53,0.5931666666666667
"(6, 11)",649.64,2.3675
"(6, 12)",143.63,0.5551666666666667
"(6, 13)",602.73,2.2083333333333335
"(6, 14)",106.54,0.34600000000000003
"(6, 15)",732.06,2.312
"(6, 16)",1028.53,3.117833333333333
"(6, 17)",1020.14,3.0051666666666668
"(6, 18)",254.22,0.8143333333333334
"(6, 19)",1102.97,3.4
"(6, 20)",542.37,1.6401666666666666
"(6, 21)",743.55,1.8195
"(6, 22)",699.7,2.081166666666667
"(6, 23)",1005.92,2.9956666666666667
"(6, 24)",316.21,0.7653333333333333
"(6, 25)",388.93,1.2826666666666666
"(6, 26)",1024.63,3.102333333333333
"(6, 27)",850.57,2.5921666666666665
"(6, 28)",229.31,0.8718333333333333
"(6, 29)",545.19,1.7515
"(6, 30)",642.02,2.043833333333333
"(6, 31)",658.28,2.4305000000000003
"(6, 32)",198.43,0.6788333333333333
"(6, 33)",512.49,1.8473333333333333
"(6, 34)",105.66,0.42266666666666663
"(6, 35)",402.28,1.5223333333333333
"(6, 36)",668.66,2.1218333333333335
"(6, 37)",6.98,0.02783333333333333
"(6, 38)",185.58,0.639
"(6, 39)",189.46,0.7578333333333334
"(6, 40)",555.26,1.9841666666666666
"(6, 41)",845.7,2.1593333333333335
"(6, 42)",225.66,0.5841666666666666
"(6, 43)",87.81,0.2796666666666667
"(6, 44)",753.02,2.0361666666666665
"(6, 45)",630.96,2.0088333333333335
"(6, 46)",351.02,1.038
"(6, 47)",623.87,1.9306666666666668
"(6, 48)",252.27,0.9728333333333333
"(6, 49)",1052.69,2.9661666666666666
"(6, 50)",427.37,1.7093333333333334
"(7, 0)",714.13,2.641833333333333
"(7, 1)",180.14,0.5668333333333333
