,lat,lon
0,39.305447,-88.382973
1,39.316105,-88.367865
2,39.310956,-88.378396
3,39.306295,-88.378373
4,39.316158,-88.382726
5,39.316065,-88.35905
6,39.29832,-88.359669
7,39.30597,-88.382974
8,39.300889,-88.359683
9,39.306168,-88.378372
10,39.316069,-88.359423
11,39.301647,-88.36458
12,39.297955,-88.37064
13,39.319471,-88.378443
14,39.300604,-88.369036
15,39.321133,-88.378449
16,39.306324,-88.378373
17,39.30865,-88.364409
18,39.305375,-88.378368
19,39.301643,-88.359922
20,39.306109,-88.378372
21,39.299031,-88.378332
22,39.301727,-88.359274
23,39.309724,-88.382997
24,39.308862,-88.36533
25,39.301646,-88.365146
26,39.297541,-88.369032
27,39.301643,-88.362817
28,39.306523,-88.378374
29,39.316158,-88.38391
30,39.316133,-88.374348
31,39.316158,-88.384122
32,39.308848,-88.366715
33,39.306327,-88.365886
34,39.306327,-88.365886
35,39.305899,-88.382974
36,39.316072,-88.359626
37,39.316099,-88.363754
38,39.316131,-88.374941
39,39.316083,-88.36167
40,39.303963,-88.369028
41,39.306348,-88.366219
42,39.30339,-88.369027
43,39.305774,-88.369063
44,39.319377,-88.363952
45,39.316131,-88.376701
46,39.305456,-88.378368
47,39.31616,-88.381609
48,39.308874,-88.371355
49,39.30042,-88.37834
50,39.306327,-88.365886
