key,Distance,Time
"(1, 1)",0.0,0.0
"(1, 2)",76.25,0.9149999999999999
"(1, 3)",428.58,5.143
"(1, 4)",265.19,3.182166666666667
"(1, 5)",8.21,0.0985
"(1, 6)",1078.83,12.945833333333333
"(1, 7)",770.75,9.248833333333332
"(1, 8)",866.71,10.4005
"(1, 9)",200.38,2.4045
"(1, 10)",914.34,10.972000000000001
"(1, 11)",288.42,3.461
"(1, 12)",714.95,8.579333333333333
"(1, 13)",616.19,7.394166666666666
"(1, 14)",1012.89,12.154499999999999
"(1, 15)",287.34,3.448
"(1, 16)",331.9,3.9828333333333332
"(1, 17)",706.05,8.4725
"(1, 18)",719.93,8.639000000000001
"(1, 19)",322.76,3.8729999999999998
"(1, 20)",440.67,5.287999999999999
"(1, 21)",457.58,5.491
"(1, 22)",321.34,3.8560000000000003
"(1, 23)",440.67,5.287999999999999
"(1, 24)",912.46,10.9495
"(1, 25)",627.89,7.534666666666666
"(1, 26)",341.89,4.102666666666667
"(1, 27)",1097.14,13.1655
"(1, 28)",287.34,3.448
"(1, 29)",618.88,7.4265
"(1, 30)",392.4,4.708833333333333
"(1, 31)",646.8,7.7615
"(1, 32)",726.65,8.719666666666665
"(1, 33)",347.08,4.164833333333333
"(1, 34)",607.47,7.289666666666666
"(1, 35)",185.52,2.2263333333333337
"(1, 36)",24.48,0.2936666666666667
"(1, 37)",1182.34,14.187999999999999
"(1, 38)",1117.91,13.414833333333332
"(1, 39)",328.19,3.9381666666666666
"(1, 40)",934.71,11.216333333333333
"(1, 41)",603.89,7.2465
"(1, 42)",837.51,10.05
"(1, 43)",252.23,3.0266666666666664
"(1, 44)",332.31,3.9876666666666662
"(1, 45)",600.13,7.201499999999999
"(1, 46)",311.28,3.7351666666666667
"(1, 47)",307.48,3.6896666666666667
"(1, 48)",1147.31,13.767499999999998
"(1, 49)",619.33,7.4318333333333335
"(1, 50)",1316.9,15.802666666666665
"(2, 1)",76.25,0.9149999999999999
"(2, 2)",0.0,0.0
"(2, 3)",352.33,4.228
"(2, 4)",188.94,2.2671666666666668
"(2, 5)",68.04,0.8165
"(2, 6)",1002.58,12.030833333333334
"(2, 7)",694.5,8.333833333333333
"(2, 8)",790.46,9.4855
"(2, 9)",276.63,3.3194999999999997
"(2, 10)",838.09,10.056999999999999
"(2, 11)",364.67,4.376
"(2, 12)",791.2,9.494333333333334
"(2, 13)",692.44,8.309166666666666
"(2, 14)",936.64,11.2395
"(2, 15)",211.09,2.533166666666667
"(2, 16)",408.15,4.897833333333334
"(2, 17)",782.3,9.3875
"(2, 18)",796.18,9.554
"(2, 19)",399.01,4.787999999999999
"(2, 20)",516.92,6.203
"(2, 21)",533.83,6.406
"(2, 22)",245.09,2.9410000000000003
"(2, 23)",516.92,6.203
"(2, 24)",836.21,10.034500000000001
"(2, 25)",704.14,8.449666666666667
"(2, 26)",418.14,5.017666666666667
"(2, 27)",1020.89,12.250499999999999
"(2, 28)",211.09,2.533166666666667
"(2, 29)",695.13,8.3415
"(2, 30)",468.65,5.623833333333334
"(2, 31)",570.55,6.8465
"(2, 32)",650.4,7.804833333333334
"(2, 33)",270.83,3.2498333333333336
"(2, 34)",683.72,8.2045
"(2, 35)",261.77,3.1413333333333333
"(2, 36)",51.77,0.6213333333333333
"(2, 37)",1106.1,13.273
"(2, 38)",1041.67,12.499833333333333
"(2, 39)",251.94,3.0233333333333334
"(2, 40)",858.46,10.301333333333334
"(2, 41)",527.64,6.3315
"(2, 42)",761.26,9.135
"(2, 43)",328.48,3.9416666666666664
"(2, 44)",256.06,3.0726666666666667
"(2, 45)",676.38,8.1165
"(2, 46)",235.03,2.8201666666666667
"(2, 47)",383.73,4.604666666666666
"(2, 48)",1071.06,12.852666666666666
"(2, 49)",695.58,8.346833333333333
"(2, 50)",1240.65,14.887666666666666
"(3, 1)",428.58,5.143
"(3, 2)",352.33,4.228
"(3, 3)",0.0,0.0
"(3, 4)",163.4,1.9606666666666666
"(3, 5)",420.37,5.044333333333333
"(3, 6)",1012.54,12.150333333333332
"(3, 7)",704.46,8.4535
"(3, 8)",800.43,9.604999999999999
"(3, 9)",628.91,7.546833333333333
"(3, 10)",848.06,10.1765
"(3, 11)",716.95,8.603333333333333
"(3, 12)",1143.48,13.721666666666666
"(3, 13)",1044.72,12.5365
"(3, 14)",946.6,11.359
"(3, 15)",269.42,3.2329999999999997
"(3, 16)",760.44,9.125166666666667
"(3, 17)",1134.58,13.614833333333333
"(3, 18)",1148.46,13.781333333333333
"(3, 19)",751.29,9.015333333333333
"(3, 20)",869.2,10.430333333333333
"(3, 21)",886.12,10.633333333333333
"(3, 22)",303.41,3.640833333333333
"(3, 23)",869.2,10.430333333333333
"(3, 24)",846.18,10.154
"(3, 25)",1056.42,12.677
"(3, 26)",770.43,9.245000000000001
"(3, 27)",1030.86,12.370166666666668
"(3, 28)",269.42,3.2329999999999997
"(3, 29)",1047.41,12.568833333333334
"(3, 30)",820.94,9.851166666666668
"(3, 31)",218.22,2.618666666666667
"(3, 32)",660.37,7.924333333333333
"(3, 33)",329.15,3.9498333333333333
"(3, 34)",1036.0,12.431833333333334
"(3, 35)",614.06,7.368666666666667
"(3, 36)",404.11,4.849166666666666
"(3, 37)",1116.06,13.392499999999998
"(3, 38)",1051.63,12.619333333333334
"(3, 39)",100.39,1.2046666666666668
"(3, 40)",868.42,10.420833333333333
"(3, 41)",175.31,2.103666666666667
"(3, 42)",771.22,9.2545
"(3, 43)",680.76,8.169
"(3, 44)",314.39,3.7725
"(3, 45)",1028.66,12.343833333333333
"(3, 46)",117.31,1.4076666666666666
"(3, 47)",736.01,8.831999999999999
"(3, 48)",1081.03,12.972166666666666
"(3, 49)",1047.86,12.574166666666667
"(3, 50)",1250.61,15.007166666666665
"(4, 1)",265.19,3.182166666666667
"(4, 2)",188.94,2.2671666666666668
"(4, 3)",163.4,1.9606666666666666
"(4, 4)",0.0,0.0
"(4, 5)",256.97,3.083666666666667
"(4, 6)",849.15,10.189666666666666
"(4, 7)",541.07,6.492666666666667
"(4, 8)",637.03,7.644333333333334
"(4, 9)",465.52,5.586166666666667
"(4, 10)",684.66,8.215833333333332
"(4, 11)",553.55,6.6425
"(4, 12)",980.09,11.761
"(4, 13)",881.32,10.575666666666667
