,lat,lon
0,37.401078,-88.879366
1,37.401482,-88.873493
2,37.394467,-88.876429
3,37.402524,-88.874319
4,37.400119,-88.869461
5,37.41666,-88.883748
6,37.401078,-88.879366
7,37.402,-88.875659
8,37.398644,-88.863404
9,37.396935,-88.859634
10,37.407758,-88.864298
11,37.416355,-88.871239
12,37.4057,-88.865624
13,37.407604,-88.864076
14,37.407558,-88.874621
15,37.397001,-88.859743
16,37.405704,-88.867352
17,37.395349,-88.874671
18,37.405774,-88.882421
19,37.404711,-88.874571
20,37.398082,-88.86144
21,37.406848,-88.874616
22,37.394467,-88.876429
23,37.400563,-88.871186
24,37.401992,-88.879286
25,37.416534,-88.871683
26,37.405686,-88.871375
27,37.39819,-88.861673
28,37.401929,-88.879329
29,37.406986,-88.863117
30,37.405706,-88.867191
31,37.404921,-88.860391
32,37.401437,-88.879332
33,37.39902,-88.865117
34,37.401078,-88.879366
35,37.408665,-88.865491
36,37.39371,-88.874649
37,37.408651,-88.86597
38,37.402678,-88.874387
39,37.399316,-88.866304
40,37.416432,-88.881672
41,37.416931,-88.871346
42,37.412182,-88.869371
43,37.393404,-88.874652
44,37.405774,-88.882421
45,37.405776,-88.865398
46,37.415706,-88.873053
47,37.397413,-88.860371
48,37.405706,-88.867732
49,37.401078,-88.879366
50,37.400642,-88.871495
