,lat,lon
0,40.013261,-88.313403
1,40.017152,-88.303781
2,40.01523,-88.313425
3,40.025451,-88.312267
4,40.022209,-88.304006
5,40.016257,-88.304103
6,40.028087,-88.313535
7,40.020056,-88.304056
8,40.022226,-88.303541
9,40.016372,-88.304104
10,40.015424,-88.304095
11,40.020188,-88.313482
12,40.019309,-88.313469
13,40.017441,-88.303782
14,40.025725,-88.308163
15,40.027844,-88.313532
16,40.028785,-88.313544
17,40.024752,-88.303562
18,40.016932,-88.304106
19,40.024893,-88.306385
20,40.025437,-88.310474
21,40.021322,-88.30402
22,40.028655,-88.313542
23,40.018531,-88.304098
24,40.019261,-88.313468
25,40.017637,-88.313455
26,40.018377,-88.303775
27,40.019625,-88.313474
28,40.024955,-88.30641
29,40.014657,-88.304087
30,40.017017,-88.304107
31,40.022406,-88.313495
32,40.017841,-88.30411
33,40.020633,-88.313489
34,40.015693,-88.313431
35,40.017067,-88.313448
36,40.025523,-88.317087
37,40.01555,-88.304096
38,40.025441,-88.31093
39,40.025428,-88.309316
40,40.016942,-88.313446
41,40.020975,-88.304029
42,40.015806,-88.304099
43,40.025429,-88.309495
44,40.019122,-88.313466
45,40.013695,-88.304078
46,40.025417,-88.308013
47,40.022852,-88.313496
48,40.017395,-88.313452
49,40.026246,-88.308077
50,40.025513,-88.316437
