key,Distance,Time
"(1, 1)",0.0,0.0
"(1, 2)",4340.87,52.090333333333334
"(1, 3)",4207.61,50.49133333333333
"(1, 4)",1914.33,22.971833333333333
"(1, 5)",100.13,1.2015
"(1, 6)",806.8,9.6815
"(1, 7)",3771.67,45.25983333333333
"(1, 8)",33.05,0.39666666666666667
"(1, 9)",2713.06,32.5565
"(1, 10)",2492.7,29.912333333333333
"(1, 11)",136.9,1.6428333333333331
"(1, 12)",973.58,11.682833333333333
"(1, 13)",1191.76,14.300999999999998
"(1, 14)",1100.93,13.210999999999999
"(1, 15)",4340.87,52.090333333333334
"(1, 16)",184.97,2.219666666666667
"(1, 17)",4163.46,49.96133333333333
"(1, 18)",4157.78,49.893166666666666
"(1, 19)",2197.27,26.367166666666666
"(1, 20)",3689.0,44.267833333333336
"(1, 21)",2020.28,24.243333333333332
"(1, 22)",2470.46,29.645333333333333
"(1, 23)",1899.32,22.791833333333333
"(1, 24)",33.05,0.39666666666666667
"(1, 25)",33.05,0.39666666666666667
"(1, 26)",33.05,0.39666666666666667
"(1, 27)",3.02,0.036333333333333336
"(1, 28)",3813.85,45.766
"(1, 29)",2412.31,28.947499999999998
"(1, 30)",4356.8,52.281499999999994
"(1, 31)",1897.97,22.7755
"(1, 32)",33.05,0.39666666666666667
"(1, 33)",2329.16,27.949833333333334
"(1, 34)",2146.07,25.752666666666666
"(1, 35)",2471.24,29.654833333333332
"(1, 36)",33.05,0.39666666666666667
"(1, 37)",1191.76,14.300999999999998
"(1, 38)",2930.11,35.16116666666667
"(1, 39)",3752.24,45.026666666666664
"(1, 40)",1905.88,22.8705
"(1, 41)",3316.64,39.799499999999995
"(1, 42)",2232.94,26.795166666666667
"(1, 43)",3443.82,41.32566666666666
"(1, 44)",3087.52,37.05
"(1, 45)",794.11,9.529333333333334
"(1, 46)",4340.87,52.090333333333334
"(1, 47)",4348.82,52.185833333333335
"(1, 48)",632.06,7.584666666666666
"(1, 49)",1630.69,19.568166666666666
"(1, 50)",3599.85,43.198
"(2, 1)",4340.87,52.090333333333334
"(2, 2)",0.0,0.0
"(2, 3)",133.26,1.5991666666666666
"(2, 4)",3107.21,37.286500000000004
"(2, 5)",4240.75,50.88883333333333
"(2, 6)",3534.07,42.408833333333334
"(2, 7)",573.42,6.881
"(2, 8)",4373.92,52.486999999999995
"(2, 9)",3905.94,46.87116666666667
"(2, 10)",1852.39,22.2285
"(2, 11)",4203.97,50.44766666666667
"(2, 12)",3367.29,40.4075
"(2, 13)",4834.86,58.018166666666666
"(2, 14)",3239.95,38.879333333333335
"(2, 15)",0.0,0.0
"(2, 16)",4155.9,49.870666666666665
"(2, 17)",2115.64,25.387666666666668
"(2, 18)",2109.96,25.3195
"(2, 19)",3390.15,40.681666666666665
"(2, 20)",1641.19,19.694166666666668
"(2, 21)",3213.16,38.55783333333333
"(2, 22)",1874.63,22.4955
"(2, 23)",3092.2,37.10633333333333
"(2, 24)",4373.92,52.486999999999995
"(2, 25)",4373.92,52.486999999999995
"(2, 26)",4373.92,52.486999999999995
"(2, 27)",4343.9,52.126666666666665
"(2, 28)",1766.04,21.192333333333334
"(2, 29)",1932.78,23.19333333333333
"(2, 30)",15.93,0.19116666666666668
"(2, 31)",3090.85,37.09016666666666
"(2, 32)",4373.92,52.486999999999995
"(2, 33)",2015.93,24.191
"(2, 34)",3338.94,40.06733333333333
"(2, 35)",1873.85,22.48616666666667
"(2, 36)",4373.92,52.486999999999995
"(2, 37)",4834.86,58.018166666666666
"(2, 38)",1414.98,16.979666666666667
"(2, 39)",592.85,7.114166666666667
"(2, 40)",3098.76,37.184999999999995
"(2, 41)",1028.45,12.341333333333333
"(2, 42)",2112.15,25.345666666666666
"(2, 43)",1396.01,16.752166666666668
"(2, 44)",1257.57,15.090833333333334
"(2, 45)",3546.76,42.561166666666665
"(2, 46)",0.0,0.0
"(2, 47)",7.95,0.09533333333333333
"(2, 48)",4275.16,51.301833333333335
"(2, 49)",2823.57,33.882666666666665
"(2, 50)",745.24,8.942833333333335
"(3, 1)",4207.61,50.49133333333333
"(3, 2)",133.26,1.5991666666666666
"(3, 3)",0.0,0.0
"(3, 4)",2973.95,35.68733333333333
"(3, 5)",4107.49,49.289833333333334
"(3, 6)",3400.81,40.809666666666665
"(3, 7)",440.16,5.281833333333334
"(3, 8)",4240.66,50.88783333333333
"(3, 9)",3772.68,45.272000000000006
"(3, 10)",1719.13,20.6295
"(3, 11)",4070.71,48.848499999999994
"(3, 12)",3234.03,38.80833333333333
"(3, 13)",4701.6,56.41916666666667
"(3, 14)",3106.69,37.280166666666666
"(3, 15)",133.26,1.5991666666666666
"(3, 16)",4022.64,48.27166666666667
"(3, 17)",1982.38,23.7885
"(3, 18)",1976.7,23.720333333333333
"(3, 19)",3256.89,39.08266666666667
"(3, 20)",1507.93,18.095166666666668
"(3, 21)",3079.9,36.95883333333334
"(3, 22)",1741.37,20.89633333333333
"(3, 23)",2958.94,35.50716666666666
"(3, 24)",4240.66,50.88783333333333
"(3, 25)",4240.66,50.88783333333333
"(3, 26)",4240.66,50.88783333333333
"(3, 27)",4210.64,50.5275
"(3, 28)",1632.78,19.59333333333333
"(3, 29)",1799.52,21.594166666666666
"(3, 30)",149.19,1.7903333333333333
"(3, 31)",2957.59,35.491
"(3, 32)",4240.66,50.88783333333333
"(3, 33)",1882.67,22.592
"(3, 34)",3205.68,38.46816666666667
"(3, 35)",1740.59,20.887
"(3, 36)",4240.66,50.88783333333333
"(3, 37)",4701.6,56.41916666666667
"(3, 38)",1281.72,15.3805
"(3, 39)",459.59,5.515
"(3, 40)",2965.5,35.586
"(3, 41)",895.19,10.742333333333333
"(3, 42)",1978.89,23.746499999999997
"(3, 43)",1262.75,15.152999999999999
"(3, 44)",1124.31,13.491666666666667
"(3, 45)",3413.5,40.961999999999996
"(3, 46)",133.26,1.5991666666666666
"(3, 47)",141.21,1.6945
"(3, 48)",4141.9,49.702666666666666
"(3, 49)",2690.3,32.28366666666667
"(3, 50)",611.98,7.343666666666667
"(4, 1)",1914.33,22.971833333333333
"(4, 2)",3107.21,37.286500000000004
"(4, 3)",2973.95,35.68733333333333
"(4, 4)",0.0,0.0
"(4, 5)",1814.21,21.770333333333333
"(4, 6)",1107.53,13.290333333333333
"(4, 7)",2538.01,30.456
"(4, 8)",1947.38,23.368499999999997
"(4, 9)",798.73,9.584666666666667
"(4, 10)",1259.04,15.108333333333333
"(4, 11)",1777.43,21.329166666666666
"(4, 12)",940.75,11.289
"(4, 13)",2408.32,28.899666666666665
"(4, 14)",813.4,9.760833333333332
"(4, 15)",3107.21,37.286500000000004
"(4, 16)",1729.36,20.752166666666668
"(4, 17)",2929.79,35.157333333333334
"(4, 18)",2924.11,35.089166666666664
"(4, 19)",282.94,3.395166666666667
"(4, 20)",2455.34,29.464
"(4, 21)",786.62,9.439333333333334
"(4, 22)",1236.8,14.8415
"(4, 23)",15.01,0.18016666666666667
"(4, 24)",1947.38,23.368499999999997
"(4, 25)",1947.38,23.368499999999997
"(4, 26)",1947.38,23.368499999999997
"(4, 27)",1917.35,23.008166666666668
"(4, 28)",2580.19,30.962166666666665
"(4, 29)",1178.64,14.143666666666666
"(4, 30)",3123.14,37.477666666666664
"(4, 31)",664.31,7.971666666666667
"(4, 32)",1947.38,23.368499999999997
