,lat,lon
0,39.971644,-91.357898
1,39.964369,-91.350411
2,39.970717,-91.356068
3,39.970717,-91.356068
4,39.978935,-91.349478
5,39.962237,-91.358
6,39.970631,-91.356009
7,39.970717,-91.356068
8,39.978938,-91.349607
9,39.960981,-91.358009
10,39.964214,-91.340551
11,39.964266,-91.342545
12,39.978898,-91.347988
13,39.97052,-91.356017
14,39.978928,-91.349206
15,39.978906,-91.348304
16,39.964295,-91.345527
17,39.978883,-91.346907
18,39.978862,-91.345439
19,39.970586,-91.356006
20,39.964275,-91.343757
21,39.960893,-91.347995
22,39.969881,-91.357307
23,39.964266,-91.34201
24,39.964364,-91.350156
25,39.975205,-91.357866
26,39.978918,-91.348798
27,39.978781,-91.341556
28,39.964399,-91.352217
29,39.978782,-91.341608
30,39.964277,-91.344162
31,39.97815,-91.357811
32,39.961326,-91.358006
33,39.975474,-91.357859
34,39.970586,-91.356006
35,39.978898,-91.348002
36,39.969736,-91.357915
37,39.978807,-91.342678
38,39.970187,-91.356322
39,39.974227,-91.357865
40,39.964246,-91.356061
41,39.967948,-91.357927
42,39.963705,-91.357982
43,39.962914,-91.357995
44,39.978779,-91.341477
45,39.964199,-91.347908
46,39.979034,-91.355389
47,39.964153,-91.357983
48,39.964308,-91.346535
49,39.978902,-91.348154
50,39.964364,-91.350124
